,nearest_grassland
1301,778.0487500796173
1302,1189.8024113044655
1303,1450.9568709117834
1304,50.77312945852423
1305,736.3957081952025
1306,1053.5021664023254
1307,1461.4437714330156
1308,1256.884924271391
1309,1253.0546916364945
1310,5331.264471078545
1311,4000.7826746530077
1312,2246.846856715934
1313,4793.310688678953
1314,2246.846856715934
1315,3934.416429657148
1316,1159.4107953278137
1317,4559.81822654853
1318,3287.62957200764
1319,1662.6874746527956
1320,2197.1990578544282
1321,613.6120984384106
1322,3825.191782641778
1323,2416.6070994189904
1324,1980.2173328006772
1325,1679.9209165336947
1326,1398.4697859038229
1327,2922.379982229457
1328,1061.216578741076
1329,2754.0470323503373
1330,2663.8158402179747
1331,2027.0734178675789
1332,1581.6159484984566
1333,760.3776411613046
1334,580.8096871017798
1335,1328.4097014180104
1336,492.2202071335791
1337,607.8119447766636
1338,374.7138471085346
1339,3463.451847144049
1340,1646.4268885336626
1341,1700.7784356547054
1342,4984.275898709705
1343,1609.3358564285838
1344,384.4650742639597
1345,3257.883419464217
1346,1562.7275013799572
1347,2424.715080001536
1348,1230.0121604846793
1349,3390.6494636499797
1350,2454.0674273540335
1351,3274.7438362583116
1352,1958.353449918379
1353,781.8641565920126
1354,554.9113734440167
1355,1813.7013235720299
1356,3721.3957049474834
1357,2082.9682782237533
1358,1695.7584229385561
1359,1642.6861672600241
1360,1303.0154950007668
1361,1144.250297249996
1362,1281.7456936675246
1363,1641.0910658233681
1364,928.231098686508
1365,4392.6388224884595
1366,2136.6007168821975
1367,2084.399847784187
1368,1489.014405567558
1369,1468.3879254411397
1370,3542.611334460025
1371,1400.4347373317103
1372,2757.5064572513384
1373,2178.294448805205
1374,1924.838895725397
1375,2093.1614175444765
1376,581.6038280616282
1377,352.9027842325952
1378,799.9913025670239
1379,2886.0602603033662
1380,2805.649643148433
1381,1540.9688175657461
1382,5308.958645964379
1383,975.5889273739583
1384,1318.2365202544822
1385,2330.0075053224464
1386,2523.7217620155484
1387,3574.792582854623
1388,2828.2212900403747
1389,5558.668972357003
1390,2332.1441767875704
1391,629.5913641063865
1392,1183.931317501377
1393,1684.9462834551427
1394,1118.2620165037613
1395,403.4939458407215
1396,3006.3217197338295
1397,769.9625108980715
1398,1722.5756659143
1399,3434.972981658152
1400,423.3876682814218
1401,2003.883700278012
1402,2482.2985732696798
1403,2117.8104435984387
1404,4905.029069796241
1405,1724.1247107978056
1406,3780.4304342599185
1407,172.99753506197604
1408,3321.4181090129373
1409,735.7249167534206
1410,1701.0557747360513
1411,2243.071595215505
1412,3420.5854274823564
1413,2707.780117018646
1414,2517.1487084540977
1415,2268.499944273829
1416,2271.4803503860144
1417,982.5122459867621
1418,1599.5796224620633
1419,2681.8187617297385
1420,1234.1834472915225
1421,1755.1999993842944
1422,3424.5168983982335
1423,4377.003603977542
1424,3839.275374621539
1425,5347.010277379482
1426,2183.377752973938
1427,1151.9072182079815
1428,773.7258877010676
1429,2754.9704199348676
1430,500.1947196546202
1431,2374.0493291360463
1432,2742.1269068185275
1433,534.1629059562819
1434,2811.975656670834
1435,2917.4296683835123
1436,3296.3506806956325
1437,1877.9059667536962
1438,2308.0252842736127
1439,55.58006973547743
1440,3829.066698418818
1441,780.4970530521999
1442,1688.729070179046
1443,1243.8738982827479
1444,2508.177075931885
1445,2198.4377835648047
1446,2506.0026782287805
1447,887.1271769061186
1448,5169.7259276406085
1449,2686.370445716405
1450,611.6238265209911
1451,2370.7013509563917
1452,474.29510238991367
1453,2710.2404611435804
1454,2140.194678221699
1455,1087.621073403081
1456,2882.977607136118
1457,2768.2095114665085
1458,1792.5366655829923
1459,2772.1929690488773
1460,567.3244941083533
1461,80.54565062503553
1462,4619.380622593711
1463,572.8592628029003
1464,711.6108852405719
1465,5237.242095495815
1466,3558.7224569756518
1467,1902.0250249011203
1468,4619.380622593711
1469,2550.5755539559123
1470,1806.1256611010201
1471,965.7378768288418
1472,2992.791029149775
1473,2199.2906326914344
1474,716.997992301706
1475,1918.7398406420882
1476,1096.3673910551638
1477,3111.0086997731623
1478,2714.4245890165694
1479,3433.9094685488294
1480,2524.2585670954077
1481,4912.548731609091
1482,2897.389043714074
1483,2908.147988703868
1484,828.8633095332013
1485,1022.2818294834947
1486,3022.3558550449975
1487,3600.6355747083194
1488,1780.4951473998817
1489,451.1805097047464
1490,955.3722536780452
1491,1920.9135805734327
1492,250.7347692107667
1493,1391.0788506188542
1494,1433.7540184485008
1495,3245.4954589693893
1496,1559.9773710033592
1497,1346.8521308883812
1498,1056.9899127378121
1499,1771.9288661987462
1500,484.59666319593236
1501,3394.5335504202576
1502,815.3483215653691
1503,4946.869552861881
1504,254.60432701460712
1505,1987.4162981478785
1506,3428.971622305712
1507,1435.440877672054
1508,642.8995263654814
1509,5641.784230591746
1510,847.9597082060372
1511,3029.049274942063
1512,1141.2632837946446
1513,681.3338514028974
1514,2418.530146975051
1515,1139.060868870968
1516,3276.570015892688
1517,1159.531625025428
1518,2011.6266668712926
1519,131.88039329529212
1520,2691.3451739378243
1521,723.7249652170846
1522,4078.3475356584295
1523,632.4273256029076
1524,1384.68123432148
1525,2505.637923758854
1526,4293.242479974991
1527,4293.242479974991
1528,1339.8891307845292
1529,2210.623282580416
1530,2375.389186608038
1531,958.7919380791587
1532,2160.1713712818737
1533,4619.380622593711
1534,1017.6813554744128
1535,2664.297245108079
1536,1267.270872154818
1537,3074.6810193557562
1538,593.0831418963413
1539,1128.3685760008264
1540,2338.5320572603973
1541,3118.473685556174
1542,1703.5613016465768
1543,590.9126326314664
1544,1752.7892408781665
1545,968.6772382475132
1546,2823.758013046555
1547,2412.6471112590966
1548,2162.4364949861947
1549,1413.6907063012593
1550,1841.7689092222538
1551,2439.4725906576587
1552,1549.1270016176215
1553,201.49994292844866
1554,184.22514564309
1555,1824.9444539545457
1556,1316.87768454285
1557,2245.8794435965006
1558,2085.1193282986633
1559,3198.9512030325086
1560,1020.4313546580229
1561,1201.2228180024351
1562,2637.441669088641
1563,1793.703089568339
1564,1793.703089568339
1565,1560.2140877749036
1566,1173.9215632207743
1567,40.52876911124331
1568,1817.8338462909685
1569,471.97223516053714
1570,1421.5967588228543
1571,1802.0081653764685
1572,1275.729114638839
1573,2853.8330697959286
1574,5140.790245030961
1575,1989.0451395909324
1576,5168.155578962381
1577,2530.1183653299886
1578,4360.505961196704
1579,96.36395532503632
1580,21.147392339983938
1581,526.3675069643966
1582,2609.6653273611205
1583,2705.180445882694
1584,2212.372668814393
1585,1850.2723639746
1586,3793.9237859238133
1587,1607.9178532352676
1588,1187.6043241000775
1589,1019.4127219478947
1590,3295.65073595506
1591,1845.154893955084
1592,2910.438871246708
1593,2273.7555485889447
1594,1561.9120369799132
1595,1756.2303298828822
1596,772.0786357071911
1597,2116.3010177510523
1598,4020.1105508191977
1599,1359.942561915164
1600,556.9404346318349
1601,1513.4764014709772
1602,1755.5239038668199
1603,2917.701628921466
1604,3234.9237997605005
1605,132.55509410647613
1606,1454.9631873424128
1607,2312.6656504726534
1608,3783.8617959012595
1609,4673.832956570277
1610,2575.745659748572
1611,2340.545598718467
1612,2007.99789633141
1613,1298.6768302140529
1614,4654.590475234499
1615,628.0607512459443
1616,2256.6505209325846
1617,1978.672151527841
1618,1116.0704447319422
1619,5386.678831397795
1620,1303.802640660512
1621,4045.931316424059
1622,280.5488552293809
1623,1530.7732536038197
1624,2760.1976947837206
1625,1817.8338462909685
1626,2294.9793800231405
1627,945.6094506246916
1628,3086.7076868609793
1629,2609.1065733022015
1630,1216.7320191629208
1631,2423.498335082273
1632,1069.893292268314
1633,2450.284388169582
1634,764.387109837016
1635,2333.055199088311
1636,1030.4515564685655
1637,2286.4557602459777
1638,2132.2172633940822
1639,2544.9406525485165
1640,3053.882191090896
1641,1435.440877672054
1642,2410.7622608740066
1643,705.6662067861176
1644,578.782572102894
1645,1490.7667923060603
1646,1366.3319416976374
1647,509.10259848372334
1648,191.50731221221054
1649,578.782572102894
1650,3033.7161919345294
1651,246.55570970155216
1652,1204.2587851360506
1653,2014.4815575707369
1654,4238.150346116146
1655,1175.038939652513
1656,209.19096267074784
1657,2313.8217670562426
1658,2998.271967012201
1659,1949.1854518411774
1660,2210.6486225518083
1661,3096.561389497615
1662,1221.4428610708892
1663,2699.5103811141053
1664,623.5867338648137
1665,3942.774986824142
1666,4064.588988203904
1667,3452.5312521802352
1668,1035.726767951239
1669,588.9369731066494
1670,1002.9362423540938
1671,405.17199756644175
1672,1119.402683196655
1673,624.4384717601305
1674,2040.2195342436275
1675,2001.3430172757528
1676,1523.757512189397
1677,746.7966159202872
1678,1437.6418658618518
1679,2124.8209831747704
1680,1219.0146704546648
1681,2707.22156438713
1682,4087.4993372804474
1683,1849.5432678381214
1684,2208.2473050176345
1685,1195.2982253184146
1686,929.3385904338734
1687,472.39891380398024
1688,3830.4780988790744
1689,3312.7135818109023
1690,1470.0526521033867
1691,927.4730213330097
1692,2416.8060169830887
1693,1735.647403141065
1694,3258.968488747544
1695,3245.0385041985573
1696,1807.2576673100186
1697,1173.7435891254459
1698,1980.7612598191045
1699,4961.253379778064
1700,1347.6659697501832
1701,4780.375104748367
1702,2119.090315511075
1703,1713.0477817453163
1704,2976.4953798863976
1705,1414.0548691821155
1706,394.5839509473231
1707,2450.4094322129617
1708,3377.142375120592
1709,3168.3944774334827
1710,1175.9063688126741
1711,1264.4713428130885
1712,3151.828285653114
1713,550.7181910713846
1714,2410.0111953340806
1715,873.6079350315126
1716,1601.5147381885292
1717,2383.8053801365136
1718,3256.577725465189
1719,2327.7940271108414
1720,1173.3676608689875
1721,3766.365816464891
1722,2237.760098863914
1723,1817.9037146420349
1724,1335.4806945608966
1725,3124.786574692415
1726,2374.813775431891
1727,1551.3734688882364
1728,2222.200998799828
1729,3813.8334052856553
1730,887.5319221898852
1731,3903.2415246332075
1732,1369.0592356972431
1733,935.5363321896027
1734,696.0353802110072
1735,1562.510730832153
1736,1567.6234996553103
1737,2181.346251489073
1738,1052.4882155332375
1739,1200.3397613170994
1740,3723.489529631491
1741,395.3922798850847
1742,412.2189965600783
1743,2441.001912898021
1744,2259.657818976163
1745,4568.2204616917
1746,981.6047068130066
1747,935.8466954115747
1748,2171.245988824371
1749,777.2685944401038
1750,1546.0943916558533
1751,2073.353474443009
1752,2699.5103811141053
1753,2686.5385422557697
1754,1784.1931752483197
1755,2666.0584457547184
1756,1374.8133139698843
1757,874.0046310828511
1758,2462.2403118169327
1759,2246.2688876649418
1760,1166.9970487025741
1761,848.4939887818424
1762,3035.6339224938347
1763,3353.7165167030485
1764,4580.87174381257
1765,3480.1743743738625
1766,2319.866057936521
1767,1911.7406074301684
1768,3807.12436071212
1769,1663.6641577684604
1770,1747.9211837717921
1771,2737.029466801869
1772,1930.3451622543241
1773,3466.121097250061
1774,4217.890453811017
1775,4905.029069796241
1776,804.7788075121397
1777,2981.332363494811
1778,3725.544630256111
1779,298.5233608724353
1780,2981.332363494811
1781,2549.625561152688
1782,946.3092631444467
1783,2837.794770088406
1784,1933.284539063357
1785,3833.3650626391172
1786,1097.8711615952086
1787,1911.7788726039516
1788,874.0467388874806
1789,1461.9007147085017
1790,537.4961603109862
1791,3495.721472933325
1792,147.67989186722187
1793,4344.645500870897
1794,147.67989186722187
1795,859.3629890261664
1796,899.758255097357
1797,964.2368940408223
1798,1057.134856387832
1799,2596.7151620213826
1800,3246.3615084275943
1801,2315.223950513858
1802,2685.985615263924
1803,854.3046133429012
1804,1061.0081346155268
1805,1768.1513760048338
1806,1590.3571237355582
1807,4640.075615920893
1808,2880.59523685507
1809,2084.585928298271
1810,3622.1224260664867
1811,110.63707989077744
1812,215.51581089468155
1813,745.4287858888329
1814,2568.3169812983338
1815,2776.663216598282
1816,2228.6290274397147
1817,495.51006354292514
1818,2127.873052217244
1819,2547.4409388896893
1820,1296.4014812382625
1821,1124.4035176353052
1822,823.7441059804129
1823,1822.3389158444427
1824,4015.786920231269
1825,2497.765270649237
1826,2328.478992548648
1827,1520.1406439620307
1828,2345.393792442561
1829,2216.429345703682
1830,4220.489370126178
1831,2505.379874105412
1832,537.7867400889078
1833,1343.7109989472387
1834,1968.871229246598
1835,2447.983160217609
1836,2166.5167657793877
1837,737.3842059661114
1838,3188.0700790816127
1839,1225.6293892355645
1840,2131.231676640748
1841,1355.2104301067984
1842,2506.8069004824165
1843,1558.8252779654715
1844,2471.7377644606613
1845,4272.159813341332
1846,3918.121325580612
1847,2678.8240884022275
1848,2077.9178451289226
1849,695.939254287552
1850,3573.296115882522
1851,81.4019402184481
1852,269.14601844363204
1853,655.4794708357234
1854,965.7378768288418
1855,1415.8407267052605
1856,1446.0356580452828
1857,735.8913448778651
1858,2213.062921061458
1859,321.72033902782425
1860,2800.0957733086957
1861,3481.424340616825
1862,2618.069596648758
1863,2827.871369794812
1864,1427.909133268959
1865,1170.6229155754293
1866,4094.4060979065875
1867,2409.5409222215194
1868,181.22729856435555
1869,1382.018261997576
1870,1185.0510551649231
1871,2398.4801753173647
1872,1131.8992034134217
1873,592.1495647659859
1874,580.7136405054248
1875,1063.2635043466726
1876,1502.1725006014356
1877,1518.6377109955129
1878,2060.1601235384783
1879,1551.4486248277778
1880,2485.834760970094
1881,1755.282154552947
1882,4593.356124323842
1883,253.41499641593134
1884,3182.257654409755
1885,4185.411129842885
1886,4150.566881319323
1887,1925.7952295625405
1888,1536.8835818437242
1889,1450.6826897662668
1890,4865.977919005473
1891,1546.4464324703256
1892,4571.131039984609
1893,1594.3664135051536
1894,2324.121334775022
1895,1017.1541536827247
1896,1017.1541536827247
1897,3066.6720132305727
1898,1694.6567914446143
1899,927.2436676143732
1900,1908.897337018509
1901,760.2279186022224
1902,3247.4815192122505
1903,128.2093261881368
1904,3035.4413871770394
1905,3929.533446014225
1906,532.4167408716692
1907,4231.980476626681
1908,1709.1778014872273
1909,1154.4488113832783
1910,2285.507737391622
1911,1985.983035697688
1912,2889.4924214328144
1913,2103.7060833792098
1914,1318.7998108282509
1915,606.122372541682
1916,600.7304082039877
1917,2311.350555960303
1918,2119.102905740873
1919,5207.570142881927
1920,876.5695523787027
1921,898.0853292460575
1922,1312.874675262325
1923,2921.902186338253
1924,2495.4087175958584
1925,3560.5145478030067
1926,3652.1506218703908
1927,1933.6569294629703
1928,2251.7694676020983
1929,2503.273928735716
1930,4420.808792888433
1931,2852.8351137943087
1932,2237.416388598105
1933,2528.5021173260398
1934,3761.2269017615467
1935,1835.797487267326
1936,989.2187358550377
1937,2081.0362301459063
1938,1557.2988474482609
1939,745.2384152947327
1940,245.58283832488274
1941,1500.6790821200684
1942,87.53923271374056
1943,2688.7602313897632
1944,2368.4899796301615
1945,1137.8247153800337
1946,788.8535887256193
1947,2202.182320124933
1948,2069.3564598282223
1949,2678.8657512519426
1950,1403.7812964318928
1951,574.7013219327275
1952,2327.7441518975106
1953,1013.3430376109582
1954,853.5728843336166
1955,1260.3502228462146
1956,3175.7977238825615
1957,2120.5470391152016
1958,1670.1121154911214
1959,2484.360092562156
1960,1036.815271775231
1961,1062.8564825942826
1962,897.2974158671548
1963,2367.226983590853
1964,1507.039977776527
1965,852.7123918100381
1966,3297.8180954024165
1967,3175.0440839069397
1968,4107.837860917213
1969,1694.058779205598
1970,1762.3136552878295
1971,532.8664986489803
1972,1628.979530787999
1973,1170.4080379987502
1974,1252.0926324333157
1975,3726.333203015292
1976,1362.3908736796684
1977,3807.2323968215564
1978,2374.6809904006845
1979,1230.9923253986587
1980,2604.2604205049765
1981,1803.8184669561451
1982,2905.847051664755
1983,566.610359145851
1984,3498.1584241113023
1985,714.0864994469651
1986,5481.795640972064
1987,3557.7440027155703
1988,1977.2248851983006
1989,1281.5628866778143
1990,847.158728375459
1991,308.9172096920934
1992,2085.7082134831967
1993,3939.361153450656
1994,1508.6241144929363
1995,2800.0957733086957
1996,202.45600064852297
1997,1836.3863237213952
1998,4666.113360246121
1999,1416.8227479818224
2000,809.0686900803257
2001,2140.984591540261
2002,3451.2073250497965
2003,2990.6923322289786
2004,1240.6145869199406
2005,1944.1722745698326
2006,2103.311892138342
2007,808.6585722291928
2008,846.5483748867933
2009,2152.475977628599
2010,2182.300994183458
2011,3853.5200554607077
2012,1954.477434621854
2013,4905.029069796241
2014,988.7004738514277
2015,1954.5085766863192
2016,3826.0231285494256
2017,83.64285352350673
2018,1237.0580120684685
2019,2980.503700735992
2020,4427.306041095581
2021,4865.569833068742
2022,1991.4433589513196
2023,1916.304175845152
2024,2564.5256200330705
2025,2392.6178713556474
2026,1322.4149462561195
2027,3801.0235603453975
2028,5983.067803227856
2029,2027.3782351651782
2030,1109.1155570863202
2031,2072.926604639669
2032,4793.936604452405
2033,1026.3824765851466
2034,164.8986734829449
2035,1473.2976597464917
2036,3620.0046239666203
2037,3409.3561101303935
2038,3612.9441763278455
2039,1074.2257342269188
2040,1862.731132709682
2041,4502.71287502633
2042,2137.7713208390833
2043,4806.181331255334
2044,3705.1062474910045
2045,2394.435928718091
2046,2286.681163083177
2047,1339.0954649935418
2048,2598.323821628345
2049,2858.085715808222
2050,2598.9864636663965
2051,871.1187805540186
2052,964.4612393836085
2053,2540.707107805383
2054,3046.9680276875083
2055,3212.1467118137734
2056,1473.9069197455033
2057,682.8703809084685
2058,2543.305187463465
2059,3623.7470717737933
2060,2764.5684872972247
2061,4545.888867088067
2062,1776.428308856218
2063,1843.9153648125416
2064,807.7492965003227
2065,928.5352640616524
2066,2533.5070851453925
2067,3567.2475108987023
2068,1592.4809211415206
2069,2510.5278566751285
2070,2162.402599223934
2071,1270.0959848506577
2072,1833.4200839139255
2073,3422.4213952463633
2074,4652.783300132841
2075,2182.726688962775
2076,2740.5328398914403
2077,2516.5643005607985
2078,2906.592535881121
2079,823.1845469993608
2080,2098.6265705130854
2081,2160.1713712818737
2082,1853.673388690126
2083,2999.507027670648
2084,2077.0248567091867
2085,1141.3629856125478
2086,616.3443918589329
2087,4228.3165595846
2088,289.6952567710334
2089,627.4115652155484
2090,4170.445557507526
2091,2793.6194038486756
2092,1754.9327340698305
2093,27.296028678064175
2094,629.1056918699992
2095,1573.5733450780385
2096,3055.17808223209
2097,460.48734686506424
2098,1726.0690826631765
2099,3598.5912048858117
2100,774.4801849663169
2101,471.70368897182846
2102,1173.3723433037246
2103,4320.182814536541
2104,2964.8704009435346
2105,5140.095902957631
2106,1679.7332165603036
2107,2730.598831834151
2108,3055.5718398112845
2109,2723.8405185245015
2110,3657.7625614511408
2111,1434.634067260172
2112,1552.5726761931885
2113,3798.3675200173257
2114,2844.8710110680718
2115,2681.5850080396044
2116,5258.550448085346
2117,4656.256699636256
2118,1163.833204878573
2119,1916.0123815800125
2120,3114.734075813084
2121,300.65499274157224
2122,317.45742910929556
2123,331.03433745762857
2124,3464.7908261342027
2125,624.302286265368
2126,1905.646981017509
2127,2133.9880405128733
2128,1134.7282103321604
2129,932.0605469970859
2130,3179.6871942683792
2131,2266.446889041476
2132,2350.594494875974
2133,1866.1188136048052
2134,3567.5593621666408
2135,2453.770572949067
2136,3059.895639082074
2137,2003.00603952495
2138,3068.0302658547416
2139,2306.762809569251
2140,3303.002033100476
2141,3975.266516917117
2142,3640.346187775608
2143,3240.297306804585
2144,2687.3032409699913
2145,3685.876678345409
2146,2384.151421998231
2147,4391.6058639606545
2148,1927.8023774021788
2149,1537.876214705378
2150,1927.8023774021788
2151,2418.9309874206647
2152,2369.1828478324155
2153,1956.5584158852846
2154,2251.7856483041733
2155,809.1644287598389
2156,936.805758947618
2157,910.695309581532
2158,2145.0149275941376
2159,1073.0623213251565
2160,2622.910608005606
2161,3408.580432674091
2162,2614.101280707269
2163,1196.9984499099469
2164,3518.75338528581
2165,911.5262780341857
2166,1794.9578855902737
2167,3765.6129749011657
2168,4808.888877710544
2169,1810.602339710821
2170,1248.26403127792
2171,1697.755945094976
2172,1967.4591988254888
2173,2639.5448302630075
2174,1562.161686135788
2175,318.1067276561601
2176,1764.9873535242086
2177,585.1136596385181
2178,2201.241566422289
2179,2681.8187617297385
2180,397.12651082339914
2181,3113.72606353715
2182,3276.470814543068
2183,3208.2654349061104
2184,3504.262853371238
2185,1505.831443646666
2186,3276.470814543068
2187,2422.1734397539462
2188,4646.687337324438
2189,4042.0035265877227
2190,1887.5177578270295
2191,657.4997581133008
2192,1236.7049600613107
2193,361.53373129772564
2194,2603.3309228664334
2195,3208.2303422356276
2196,3501.099581617608
2197,398.5216152671804
2198,3240.297306804585
2199,2097.6391739798123
2200,2239.504197075943
2201,2189.756479217867
2202,3625.9565837604587
2203,3501.099581617608
2204,2727.250747467008
2205,3961.2685866880734
2206,687.9538970280576
2207,2271.621910949061
2208,102.30374040859066
2209,1290.7055901628971
2210,2187.9329397366523
2211,2419.7603332051517
2212,1093.8014275360229
2213,2850.7980385555106
2214,1027.596772747046
2215,696.3470623366856
2216,1593.4881818191222
2217,2203.948179223546
2218,3701.9174180514997
2219,1284.2131441235185
2220,2496.791791944099
2221,1823.6654026201597
2222,3482.983863863866
2223,2605.9304410211575
2224,1617.4946332945037
2225,2576.7755293753057
2226,677.2809019187499
2227,3153.749827559896
2228,2209.655825240694
2229,2508.7304359768045
2230,2009.993517006149
2231,3091.0823441482576
2232,1763.183873724767
2233,1769.860411051298
2234,1734.4928824252563
2235,1117.0435208982651
2236,103.16889221104077
2237,1882.3775084856936
2238,1364.9706942517932
2239,3068.4668609212263
2240,1430.3118033436938
2241,3373.1207852699017
2242,2693.9537271608974
2243,1608.7457637305486
2244,1355.7178697672894
2245,4633.093276259368
2246,5769.377351002375
2247,1392.6961637628322
2248,1779.2556964222065
2249,1403.9488872786549
2250,2749.4933610725284
2251,1332.7805741493883
2252,1780.2330774524348
2253,972.7853370182073
2254,1069.062156350377
2255,2030.4615370725903
2256,2153.546911742849
2257,1055.252974803363
2258,867.7405693796915
2259,2704.5970994006657
2260,2035.2041066041927
2261,4247.253699832052
2262,1679.1952944829227
2263,4237.3082898001885
2264,2444.1126173202447
2265,527.0588810277504
2266,985.660896825041
2267,3133.0392762349375
2268,2403.1374629181273
2269,1655.7239415734857
2270,3445.3595108986538
2271,1587.4955703322278
2272,2553.665347828847
2273,1443.3763388091104
2274,1251.3581421824897
2275,4559.507592917477
2276,1399.8902176718025
2277,416.4340120044337
2278,1690.8832270021612
2279,4878.908955775335
2280,1624.1456658076866
2281,1468.0863322115235
2282,1140.872709070082
2283,1855.3815339663236
2284,2350.3639882281022
2285,3439.4170466284454
2286,1899.3393896864795
2287,1819.1188791255156
2288,3937.7530038194445
2289,1166.0657074187095
2290,3092.0151077956375
2291,1324.1844806766474
2292,1555.4217204428448
2293,2426.5673952501425
2294,704.1118181673928
2295,11.978146600688246
2296,494.424140141364
2297,4469.770745465298
2298,669.1912362182139
2299,508.89962471227363
2300,1756.208609077942
2301,669.1912362182139
2302,2320.5041678642233
2303,708.5340922278189
2304,3773.4877489186406
2305,3589.6079609698295
2306,3589.6079609698295
2307,1464.8827177524881
2308,556.606664247828
2309,1214.4806202561842
2310,1230.0515576425291
2311,1932.4511224459834
2312,1376.508898909846
2313,1803.770463236137
2314,3458.6975869582693
2315,670.4094404146565
2316,2933.8306284043488
2317,957.5658161925579
2318,5120.867546082596
2319,1698.3298845959077
2320,1902.4846504480934
2321,867.4231520534693
2322,1865.1946754148037
2323,1380.9336574483375
2324,435.7177080664875
2325,1809.0686038833694
2326,3458.6975869582693
2327,1216.1105548051842
2328,1609.3143526165277
2329,964.6192647805127
2330,2253.1961005477915
2331,3819.885678340614
2332,1403.7497892846927
2333,2448.2982808600295
2334,2703.47517397587
2335,2718.816985000445
2336,2793.344778820463
2337,2994.3739268140966
2338,2253.1961005477915
2339,2178.49497455955
2340,3801.3032159912477
2341,1124.5047557522494
2342,2218.6454415634353
2343,2440.6015703265753
2344,713.8704395336356
2345,1183.5428923398756
2346,760.167469964781
2347,1538.393470499931
2348,2885.579302832345
2349,2889.0355251168166
2350,3721.8394302514766
2351,2888.1936487975486
2352,1762.415595796269
2353,4451.037625757362
2354,2189.1616967268283
2355,3295.65073595506
2356,3262.0853524088457
2357,1020.7639637945999
2358,1691.4959288831287
2359,665.9950949267304
2360,1486.4074381947385
2361,2237.306428950947
2362,851.5134259177775
2363,1224.1257207264428
2364,3107.706208226963
2365,1433.9214545374437
2366,1755.5358762084622
2367,2021.9420115360367
2368,4540.348065394829
2369,1330.1438407014884
2370,1718.0323563743166
2371,2777.6565611324168
2372,1218.3361869506127
2373,380.30739284434156
2374,1762.415595796269
2375,2939.8642633759546
2376,1838.0546260902195
2377,2701.2520920141937
2378,1386.6475812132267
2379,1762.415595796269
2380,2489.7182670810266
2381,1762.415595796269
2382,1478.2950115223994
2383,1236.4399470329136
2384,2487.110044578038
2385,3223.9691270528833
2386,240.87553409682033
2387,1870.3243662130042
2388,3962.0685991678315
2389,2804.0377887183545
2390,971.0224532581558
2391,2810.3448457041254
2392,29.355271788355314
2393,3434.3856216456807
2394,4760.92338930635
2395,568.1739799437754
2396,1541.4902199456642
2397,3142.567652409081
2398,4468.831417737731
2399,1119.271127261598
2400,1623.9378613242236
2401,2599.28807273517
2402,2543.099291027787
2403,5447.93624496767
2404,2014.6853691530932
2405,528.8784058145154
2406,2730.5176501363226
2407,4070.1402813100362
2408,1753.9135449267744
2409,995.6563097652704
2410,1634.244619974092
2411,4652.582086775454
2412,2624.7469440649224
2413,4030.300238626948
2414,3654.553674584051
2415,1097.3283287142322
2416,1414.14496732261
2417,3330.3010052847762
2418,4020.0757871880555
2419,1654.5095816448961
2420,539.8090072941189
2421,4812.047206379032
2422,3245.4954589693893
2423,3107.6616666911254
2424,2399.5288696855255
2425,1303.1381078512966
2426,1415.4354378430971
2427,1363.704695157917
2428,1028.5004529911912
2429,2011.1473484250891
2430,2145.1336504032406
2431,667.3206209272256
2432,1558.7875316578059
2433,1145.8891269820285
2434,1194.0545323266301
2435,1560.1460857815985
2436,2246.2688876649418
2437,3153.2996173778874
2438,1662.5562991280633
2439,90.70404982852685
2440,2130.0118404616387
2441,284.0128860715265
2442,1985.9710346541453
2443,4799.765435233491
2444,1433.6867120855634
2445,2872.9357744412255
2446,4565.676277517743
2447,2103.8557324330272
2448,1626.0423371315535
2449,3020.2184526826354
2450,2369.1608797343756
2451,2908.06437520444
2452,1020.7867607457079
2453,2329.7322640313373
2454,3444.972081042843
2455,1481.942534392416
2456,3752.0005658370314
2457,951.7607518509959
2458,2365.0814193679917
2459,1489.3857812601402
2460,2438.1973043318917
2461,2202.74574935353
2462,4769.412603233815
2463,449.5049366754478
2464,3123.2051863979864
2465,790.0456997698172
2466,3333.2182709039967
2467,1889.062317601186
2468,1509.7337003808577
2469,1409.3680651023135
2470,1887.9672078428835
2471,1218.1206696291435
2472,1264.5848296496124
2473,1282.8911732388135
2474,3546.6196589327087
2475,3033.140584069883
2476,3572.3471212819722
2477,1359.5026504295247
2478,3180.9928963846696
2479,1418.1103121923609
2480,2251.272562734647
2481,492.2202071335791
2482,2443.1757928338434
2483,1791.0258960371918
2484,709.3841531103641
2485,1121.4815428027741
2486,2868.8692401908993
2487,4326.529513398804
2488,1790.660039440805
2489,1312.1155120088185
2490,1441.6287257090287
2491,456.70714995983576
2492,1490.6534130551622
2493,4238.173078637719
2494,2035.1308208143444
2495,2574.8284644025866
2496,736.7036851871312
2497,999.2760421757287
2498,1481.942534392416
2499,999.7993195409226
2500,2066.781139780423
2501,1088.2350304752147
2502,2326.845406016614
2503,1279.3139931404296
2504,1661.4464619200528
2505,1837.555114979774
2506,960.9690729333118
2507,2433.765739077336
2508,1776.8081029120626
2509,352.48198969447793
2510,855.3463267650469
2511,3067.6219171139646
2512,902.2680884643105
2513,1534.8064649235425
2514,751.3575120732826
2515,1701.6087811441046
2516,902.2680884643105
2517,1675.7091892964122
