,nearest_river
1316,3137.4992458270567
1317,8008.41341045686
1318,688.5706525332492
1319,1037.8126898990565
1320,2952.4648982271115
1321,3018.699677193402
1322,1074.3767593224452
1323,570.4929225288867
1324,2724.0700160306924
1325,3087.761702063261
1326,7648.233606608895
1327,849.1420543000988
1328,511.83930962860524
1329,1506.358070758489
1330,1223.7931321677052
1331,611.4187152790903
1332,3634.2816270550416
1333,1215.9946508721691
1334,2503.672476070924
1335,1649.643948763998
1336,741.445204406774
1337,3280.1919552429435
1338,1188.8093541015148
1339,1533.4762905808464
1340,1792.0973035520522
1341,2336.5562935477833
1342,2623.3440483413074
1343,9894.949118370789
1344,5066.53527161885
1345,1274.2331403763526
1346,1299.112825395157
1347,4160.773275782724
1348,1827.0289666803496
1349,3928.438026390057
1350,3771.4180693394874
1351,1336.418248750438
1352,3483.5631861101347
1353,1435.9828891606626
1354,3652.5255439665184
1355,2021.8634471161788
1356,2659.8956165509057
1357,1180.2110362348417
1358,2325.081301808449
1359,2799.9336988495984
1360,1111.9272103570304
1361,2500.3331738377424
1362,878.2905255773376
1363,914.4282318718789
1364,2439.322071764907
1365,3121.6977696383697
1366,2725.9719304817813
1367,7797.347271892124
1368,2888.2088644969763
1369,1831.0158581900434
1370,1241.793097461602
1371,4896.036482936607
1372,2152.3213733225903
1373,3570.1831897957336
1374,3324.9538294381014
1375,1325.5739506612256
1376,3859.2275027125884
1377,73.18610589663423
1378,1047.9960536513918
1379,4661.323092744022
1380,2147.0165409612005
1381,1207.5082134459403
1382,1546.772961530823
1383,2864.0904639958208
1384,1013.5266388993147
1385,535.884374661578
1386,1970.5358311936186
1387,2701.8522170369138
1388,2567.8361246851664
1389,2753.4253979661444
1390,1084.7407752983315
1391,2553.6685586832273
1392,2625.021887576838
1393,5384.771150152317
1394,3247.6465403367542
1395,1533.0353499088344
1396,4811.978378860342
1397,3473.974075507487
1398,1447.4026030908447
1399,2711.768752928771
1400,2805.790532094098
1401,577.0682306939615
1402,8424.446152316352
1403,6305.050187323899
1404,2806.4305416211955
1405,1850.7473191953795
1406,3520.001970257486
1407,130.8364219191755
1408,1930.005660877985
1409,1214.750243835489
1410,642.6289481931348
1411,1694.8893820828455
1412,604.1385958461832
1413,2274.112457535247
1414,5525.650475404105
1415,274.14405910439024
1416,3709.7464484379707
1417,2231.5277385985178
1418,776.7849922172122
1419,515.0748269629033
1420,2628.0756078735085
1421,1294.5242053989778
1422,924.5060873128666
1423,903.7121276215065
1424,5303.328258609576
1425,1966.018349669721
1426,4114.719783143863
1427,884.1237769495671
1428,4216.246062367665
1429,4432.986366150843
1430,3762.0651281817863
1431,50.727710601025315
1432,5866.124362430304
1433,3160.4299416253393
1434,1288.7812738717707
1435,2094.403471128485
1436,3043.6768963476397
1437,1738.6461725024162
1438,86.30624536426909
1439,3224.8734345125927
1440,835.9089586121801
1441,936.9378219522365
1442,574.6158300269304
1443,1052.275517353301
1444,2231.108644248587
1445,290.47306071959986
1446,3313.1407015003624
1447,1821.6403282408785
1448,3461.6397773427993
1449,3204.743114315322
1450,2375.2577294498374
1451,839.6892584056741
1452,1919.9689299137217
1453,1286.989381871467
1454,947.1782199175925
1455,1705.6369147044688
1456,561.0254407044661
1457,2100.245607635166
1458,5670.776839132169
1459,772.0527927489288
1460,638.9589558098471
1461,10230.545732781009
1462,2153.7426814494747
1463,1398.5254795165447
1464,2043.172315656179
1465,1484.1999739800297
1466,384.78388415904857
1467,6913.311613122497
1468,2153.7426814494747
1469,4056.842512118527
1470,2568.862688024003
1471,4470.319152121218
1472,7959.844618059654
1473,3159.3036303974027
1474,6898.764996514911
1475,2225.156973269839
1476,1524.0168686741695
1477,929.7947999244301
1478,3215.3723908010443
1479,21.323403920340475
1480,2416.1811832767376
1481,936.4363490336984
1482,4527.797048697639
1483,1186.804516679833
1484,1995.3830237318514
1485,5659.9692510823315
1486,1034.8620447668886
1487,922.2547622550277
1488,1446.366996686184
1489,898.7101474041117
1490,3377.9486633749543
1491,64.34290545444439
1492,4579.169338783723
1493,4903.43261731252
1494,3350.6956666190117
1495,3298.348473629083
1496,34.79147926101316
1497,1496.895188142619
1498,864.9113496859011
1499,65.9661930234943
1500,3241.965735437236
1501,8614.294702255469
1502,5015.950532118798
1503,1293.5875256370741
1504,726.1728685846736
1505,3374.278555733687
1506,685.4385224647363
1507,531.9236690820504
1508,2232.1141051836203
1509,8869.057017783369
1510,1587.1875915157486
1511,556.6247405161677
1512,2123.487193564146
1513,0.0
1514,722.8169630523562
1515,421.5508844366159
1516,2054.9346823418628
1517,44.940872589767785
1518,2401.874083042294
1519,3778.872452670982
1520,3931.1172447585154
1521,27.954139746864147
1522,1338.295989694554
1523,3419.2703320316223
1524,540.0291732024175
1525,7105.728059974481
1526,2503.9521498996824
1527,2503.9521498996824
1528,1281.2349122248472
1529,2152.134306956388
1530,1319.4184459129672
1531,2581.112226881319
1532,3563.3535974173674
1533,2153.7426814494747
1534,2118.9826743702342
1535,7699.340365609074
1536,2382.90651610101
1537,2653.9145264156828
1538,6826.547972542411
1539,214.14010012852722
1540,1487.3703906296262
1541,1056.8344478416345
1542,4250.392546010681
1543,2399.926335620226
1544,5215.280926312542
1545,311.3094946672201
1546,2227.855864906266
1547,11.02111436842146
1548,6998.166212348134
1549,1949.555102159695
1550,1555.2240699832382
1551,1384.371873544307
1552,3797.0819394531713
1553,4245.103468850605
1554,1431.8861100328454
1555,2748.871954213177
1556,2122.0910726766583
1557,1469.6483864329268
1558,5185.948389219134
1559,8551.531829130045
1560,1927.1619951275004
1561,2933.9229056397917
1562,6826.059179706128
1563,1764.4181731427389
1564,1764.4181731427389
1565,2003.2608668131606
1566,2738.9091796957955
1567,392.6391782449488
1568,363.5388450383454
1569,1435.3522288310924
1570,3059.922160332345
1571,4487.779352763677
1572,5461.841763575882
1573,1679.1413951847821
1574,2408.0634147703126
1575,4970.070243803163
1576,2209.107179772665
1577,997.3269927506451
1578,3817.449954695689
1579,152.55905165857632
1580,151.28658165278605
1581,3376.4430574524363
1582,14832.53823143963
1583,713.3772010249932
1584,1797.145994201481
1585,7687.909107763018
1586,5.2483160910965045
1587,2106.2698440697945
1588,1640.0504358897351
1589,1023.2692714714914
1590,3132.425080164365
1591,1785.655167006778
1592,3456.5268195069048
1593,913.3669255962654
1594,1780.3952797793002
1595,1896.4014514769422
1596,7588.08057256577
1597,936.7297079743144
1598,1693.6450923641542
1599,4470.056375478753
1600,1882.2661063299363
1601,5406.731626213401
1602,2417.800140976359
1603,2927.7512313052007
1604,1050.684083770897
1605,4236.632963278139
1606,1301.5070031306852
1607,2224.2402100660374
1608,6238.995389121181
1609,351.9937452590905
1610,2152.505531285177
1611,2667.9743400307375
1612,6875.375597090223
1613,2234.111209783721
1614,5216.2988707916065
1615,114.25165534815847
1616,737.7724699514853
1617,2201.7556179524945
1618,1947.0121655317573
1619,2564.5791683042276
1620,4595.231750050517
1621,357.59803462891955
1622,2814.683251574264
1623,2906.202759211767
1624,2545.212266901373
1625,363.5388450383454
1626,436.71847160281766
1627,7211.882476213165
1628,1165.1611974325522
1629,5173.459916535351
1630,481.25847328793503
1631,5671.191702190303
1632,1165.0350426728676
1633,8077.946278542393
1634,534.4568384529034
1635,4419.172661548641
1636,2616.964123165136
1637,3647.8338073611385
1638,6095.626108522944
1639,2168.136181683029
1640,2333.919398162218
1641,531.9236690820504
1642,578.3273316717817
1643,1308.9877794720956
1644,162.97050737357648
1645,760.9205331252391
1646,3242.6244161821446
1647,546.7418029033224
1648,776.6398008948269
1649,162.97050737357648
1650,2463.3858118199796
1651,604.5808317365904
1652,2044.6716537735542
1653,3894.3692585090735
1654,1940.6721255894022
1655,3869.9074970409088
1656,2577.2141741891473
1657,3159.0276822020724
1658,1928.5067156871912
1659,6273.511904735669
1660,2813.0809153883365
1661,447.69613737531967
1662,2126.823025555847
1663,7503.298826166636
1664,3392.0451959780903
1665,5761.867291380939
1666,1614.5682961749865
1667,6754.523791889772
1668,1154.9162105960274
1669,502.22375131891346
1670,777.7543583088749
1671,5803.322860918716
1672,5418.541812074075
1673,1999.026578528817
1674,5597.90462084726
1675,532.248988070642
1676,1016.8970293861356
1677,3274.9207361129893
1678,4027.6317231127246
1679,1718.944997804342
1680,3897.7859646594898
1681,2348.98113015905
1682,4997.924432294451
1683,2924.7949857800245
1684,3444.2550514084733
1685,2426.8169114088314
1686,1797.3939635422494
1687,2522.6993678743365
1688,4103.230484384349
1689,6056.532663205057
1690,3784.701810284764
1691,4399.372751410499
1692,425.3834740949489
1693,985.6693984454674
1694,640.7500328134047
1695,5914.317655359293
1696,3951.344198809312
1697,10430.675525052626
1698,3927.6563849649824
1699,1376.8035242244982
1700,4744.745932967675
1701,1939.582036287237
1702,3267.19806763703
1703,5128.80112193992
1704,3855.0891204327436
1705,1554.3767842281725
1706,9781.934109377698
1707,2026.5069627328821
1708,3827.17926534037
1709,602.5624554558784
1710,3932.4987488869297
1711,3290.335560577484
1712,7586.952738123069
1713,2895.3020343196
1714,6901.921248594638
1715,3174.9401647283444
1716,1900.2044249620685
1717,2263.508446012387
1718,840.021477661015
1719,2085.922506485875
1720,46.094781511265715
1721,8599.734802652214
1722,7757.416507337742
1723,2362.0115696729017
1724,628.5416229091242
1725,843.6755730479504
1726,4507.1580286666185
1727,5236.107405289904
1728,1755.210328399384
1729,1812.6796175893915
1730,4395.278668115053
1731,625.4939952019905
1732,1149.8492534713662
1733,5550.951062284523
1734,2618.7241099081853
1735,1215.2649032705438
1736,3329.795946508576
1737,5137.574239754002
1738,2315.2005660003992
1739,2864.519601831231
1740,817.8446827792413
1741,9409.640510041885
1742,4363.720471055637
1743,108.00336891451325
1744,1622.8865747071338
1745,68.72914479714778
1746,478.1327537922061
1747,2178.424259999366
1748,437.20497485360505
1749,10268.149648520535
1750,1288.6931195703405
1751,1556.8213503884435
1752,7503.298826166636
1753,3796.554399558909
1754,2484.329077684382
1755,4388.625973849913
1756,2921.463128435331
1757,10670.315892989409
1758,1405.9622643100167
1759,4384.015369196373
1760,2317.1965481408383
1761,2202.6955671345536
1762,585.9970408043021
1763,3002.8892641413927
1764,640.0311157623983
1765,1599.6813562297782
1766,4019.105320158494
1767,6359.669071028658
1768,424.45687569121
1769,5347.05039116316
1770,1097.11775519663
1771,4555.874760418842
1772,478.6537982524695
1773,3499.383688066703
1774,567.2326400006266
1775,2806.4305416211955
1776,227.94303769080312
1777,3815.9924474030245
1778,1759.4512616453442
1779,4267.109709935411
1780,3815.9924474030245
1781,1120.5964739403078
1782,1255.3480700588523
1783,164.5977892227405
1784,3697.5891279045345
1785,1876.1553821717064
1786,1156.514264577898
1787,3224.307516473534
1788,1369.969906169196
1789,1812.9864418835155
1790,1696.0157648632944
1791,2002.4593045600607
1792,2000.2737850384551
1793,6956.003349158523
1794,2000.2737850384551
1795,5410.717472720781
1796,751.8918320765213
1797,5301.819488334565
1798,9422.584250468923
1799,3511.1412490588064
1800,4507.0264745054155
1801,2344.305691674378
1802,542.6034221241198
1803,441.35731743700507
1804,3066.2620479117254
1805,2078.1900756215273
1806,3358.9707303776977
1807,376.46681954845474
1808,668.2724745315335
1809,4357.286098050582
1810,224.57016073159292
1811,896.8398138335477
1812,4464.223561823917
1813,3663.560388586804
1814,3365.6746742361047
1815,1507.1614566401502
1816,1657.345749192721
1817,4476.844543170284
1818,841.3575399785021
1819,4739.433101142484
1820,1749.4228031784041
1821,3427.335980033255
1822,2420.7581770791858
1823,963.7935787262163
1824,3382.7148509989843
1825,1402.8015708199648
1826,2639.0393137501733
1827,6234.029886762152
1828,1999.6517679878202
1829,4019.01336484414
1830,1251.2094901903774
1831,2688.704645806747
1832,4492.463346661936
1833,3419.396289570775
1834,338.4519698239017
1835,1574.5938652463585
1836,435.00642664673046
1837,2482.425873169818
1838,929.8441725775804
1839,1407.9129344314952
1840,1086.6374334913103
1841,1606.433720471536
1842,2189.8769286577713
1843,1420.6749742327547
1844,1771.679454822465
1845,1966.1005854117536
1846,464.22360601955324
1847,3426.1603481187617
1848,2387.7927522710625
1849,4389.488791067984
1850,2283.257400029424
1851,2656.526968350464
1852,6152.682801326262
1853,2142.865783910074
1854,4470.319152121218
1855,1859.4871299680756
1856,779.2269558404306
1857,0.0
1858,3906.5996324376165
1859,3396.5352322971316
1860,391.39740312823506
1861,3105.1393649482493
1862,1106.350893039611
1863,9107.736149562852
1864,2260.510237397562
1865,48.1327912719616
1866,516.9271818808013
1867,2362.8892548553486
1868,953.2554284399866
1869,3799.3223724722975
1870,5074.872150858059
1871,2961.547007888787
1872,11296.632117849102
1873,2715.4398799245864
1874,1399.8607580817836
1875,4212.84780708932
1876,2054.9243282822245
1877,2752.784771134331
1878,1552.9648075092362
1879,2507.6510696752807
1880,4235.194881031679
1881,3532.6479469260566
1882,591.7177064254774
1883,6149.961725442366
1884,1062.7237417731903
1885,230.0575123386295
1886,293.8109430186085
1887,2219.1662925318587
1888,592.4363168550625
1889,907.4184332212285
1890,2007.2888375212465
1891,5584.929889308587
1892,443.02799301802355
1893,3449.690452651199
1894,4196.711327588061
1895,3397.4013413817465
1896,3397.4013413817465
1897,1250.431020803435
1898,2218.539144622565
1899,10652.51783819543
1900,3653.1370442278567
1901,1990.0572056730268
1902,1202.6551818925095
1903,254.2450319682162
1904,2720.6686681457286
1905,959.8818364067354
1906,4381.607321021575
1907,9627.98660301369
1908,4232.979430523046
1909,4829.510977052768
1910,1960.8045413830494
1911,377.27442784500823
1912,2422.6835199433694
1913,2875.485619893047
1914,70.9894221938173
1915,3116.0398908696397
1916,885.8980219144548
1917,8384.463105514775
1918,2729.1971590989497
1919,3149.02015942502
1920,3251.2227695153056
1921,7014.526861399993
1922,921.4883016141442
1923,3102.748845058995
1924,17.05967899835322
1925,1349.094919564485
1926,511.5872334811978
1927,3097.873173060057
1928,192.86877555547892
1929,3106.0926596690633
1930,10559.629050974487
1931,4351.0958852073245
1932,2447.8974875124027
1933,1025.343910485834
1934,2294.5220564074925
1935,8299.655117693263
1936,1393.8958234738043
1937,423.8583419122591
1938,3125.665534635432
1939,9724.765494127256
1940,4271.745466421627
1941,3038.990639574266
1942,4683.134670048439
1943,1739.5781018792188
1944,6532.2910009062925
1945,771.5054508759015
1946,1539.4014190574069
1947,1779.3723027152773
1948,3202.2706505404685
1949,1847.6985815108544
1950,1662.878790383034
1951,4877.151285769451
1952,420.9564431099792
1953,2173.884021849087
1954,2222.301103920154
1955,4224.634630436486
1956,2639.0583764154358
1957,1801.971599836029
1958,4495.770524360767
1959,2376.308634004496
1960,6202.1528987708325
1961,2245.3795698503495
1962,4629.36007528396
1963,414.1348948118082
1964,533.0513243525837
1965,980.6176441626926
1966,1157.3881600826783
1967,1360.1195640319345
1968,2073.3658311792956
1969,4306.088653242526
1970,6737.240447703744
1971,149.38406495263433
1972,7058.238428443902
1973,4459.873645112456
1974,7304.4744134428365
1975,39.245561584673716
1976,2560.2815813177394
1977,3506.172654687445
1978,4922.4339219208805
1979,167.53546888651712
1980,481.7898411159633
1981,967.2615659184296
1982,6209.378443858974
1983,3409.769319094606
1984,1922.6739727496526
1985,3295.8274952374213
1986,10277.050917127777
1987,933.7228495623066
1988,2689.832329569228
1989,1251.0475546311152
1990,9740.68660781764
1991,3588.718707833765
1992,2436.9648426716008
1993,1840.484027733619
1994,6606.978552663179
1995,391.39740312823506
1996,365.49207307136936
1997,10384.250242978937
1998,186.97276938573256
1999,4192.023328818432
2000,3724.6328051229366
2001,3257.817079148248
2002,2999.7596209944554
2003,1423.3153242198828
2004,1556.0594484287403
2005,3517.817365722641
2006,2933.4744569430645
2007,320.5627315159521
2008,2407.7283260927147
2009,5255.717653442828
2010,7821.743211844546
2011,786.3339354699493
2012,5354.196605340285
2013,2806.4305416211955
2014,893.3808963152225
2015,3319.1256727533814
2016,1035.9231443467684
2017,2982.8348540332545
2018,3068.070241746361
2019,2699.6675953192007
2020,1746.7642928643043
2021,1342.8216733786082
2022,5393.494354780012
2023,5968.849072188502
2024,1567.5998984428081
2025,2143.711332649177
2026,1833.531794219771
2027,2007.2278858514062
2028,9531.420500588969
2029,7440.220779713704
2030,1067.527086417378
2031,1799.782186680677
2032,508.2292290935162
2033,8120.975992467245
2034,2183.055395456959
2035,1642.0098816544562
2036,1193.7101025215854
2037,4025.665638110079
2038,1474.7661747038367
2039,1655.8065529186263
2040,2831.0723935719107
2041,557.3971737758043
2042,1229.218644660556
2043,146.1160112610067
2044,387.82041902530295
2045,4277.26845948567
2046,198.4841711988616
2047,812.5875988359152
2048,4074.637576741373
2049,2192.009723650365
2050,4077.6367044655053
2051,2797.067059729019
2052,133.7739345870513
2053,2028.913371107056
2054,4112.623642950529
2055,604.0323024162024
2056,2431.9518390965286
2057,1202.6327985183002
2058,4216.689074722795
2059,6930.994079098048
2060,7220.79928148331
2061,757.613893363657
2062,2943.943345477354
2063,2503.594966879448
2064,3613.9213445399746
2065,2242.9481335516166
2066,2260.186178002002
2067,122.6469341531006
2068,194.6400001373176
2069,4707.0926259827465
2070,372.8615520027294
2071,3915.5531493559606
2072,1768.134919416327
2073,12.750263919904537
2074,2591.3507135102227
2075,5182.878572540192
2076,8173.1882984952
2077,3583.2952235878547
2078,1824.223073109701
2079,7144.4151354248315
2080,1272.0067277506303
2081,3563.3535974173674
2082,2044.4816176571308
2083,718.7324226334196
2084,173.13731319414853
2085,503.2171360089439
2086,10074.139339404705
2087,2630.0169293473964
2088,401.86571403444185
2089,2170.143723149908
2090,3650.6233397288047
2091,1943.9834869020483
2092,675.7480187747902
2093,3931.6855413974463
2094,4136.720118942074
2095,111.1216367783271
2096,163.5432372056992
2097,2049.970032638994
2098,1369.3654014334638
2099,2879.489049638118
2100,699.9715505096494
2101,777.2484675686844
2102,11724.812050353255
2103,8851.141025957002
2104,2354.704686389963
2105,2999.2142292549684
2106,1027.7726491221317
2107,2584.4127275386727
2108,705.142966435995
2109,2032.7415840157726
2110,799.0149004624155
2111,563.320870952025
2112,5989.772728281558
2113,1670.7678553422481
2114,588.2146330735926
2115,3385.978403683445
2116,2086.881807128852
2117,326.93041829037486
2118,457.03923084543214
2119,4587.676353304191
2120,51.858769576561365
2121,1321.988800506252
2122,3015.096473252246
2123,4958.14414734254
2124,2031.2692542086338
2125,4054.0440769039606
2126,1803.3995002815743
2127,3248.828780163372
2128,2348.0360942412262
2129,914.2490870262264
2130,1271.2873883920734
2131,4584.711523079114
2132,6246.596499196106
2133,3764.55740490989
2134,839.5124068971569
2135,492.4333950841479
2136,2270.906870573437
2137,3023.5665420073524
2138,2150.7347690716347
2139,2751.05410277019
2140,9249.740219008776
2141,7775.582479498294
2142,3975.820192326849
2143,47.04490076546251
2144,6548.734315760884
2145,1597.093823406777
2146,40.50451212017183
2147,1564.323294641666
2148,1731.7762515320405
2149,4210.076429252285
2150,1731.7762515320405
2151,3889.673090627973
2152,625.2753369324178
2153,1137.6114889596254
2154,2412.519177341227
2155,2656.278294616974
2156,982.2345859712084
2157,5176.6353476431295
2158,781.1422953545875
2159,3728.3613906606397
2160,2036.0626742012355
2161,1661.9099045680923
2162,5259.3619863659815
2163,4298.659730381591
2164,6785.550957558467
2165,1691.7101791049213
2166,1028.1919299528724
2167,1445.8440227403262
2168,3950.5661920318616
2169,4510.295704090503
2170,1831.691653280154
2171,905.26392150371
2172,2766.4308968665314
2173,2419.029593459272
2174,1808.5268893206019
2175,4792.863544650589
2176,878.4153414993523
2177,57.61978055090293
2178,4778.77823523942
2179,515.0748269629033
2180,1437.3702190841193
2181,912.8605753291803
2182,2537.5421200101896
2183,1625.2476990207372
2184,955.0028937755008
2185,647.2872948098984
2186,2537.5421200101896
2187,1934.198415420288
2188,1026.1564031313958
2189,9451.2935899275
2190,1931.2226228530533
2191,651.4573843470437
2192,299.36507414052284
2193,711.3554548518787
2194,1740.9554188919353
2195,130.2721554766287
2196,2887.797694455496
2197,3601.834297357622
2198,47.04490076546251
2199,1532.6553183027734
2200,3368.060976515813
2201,2132.48746786593
2202,1869.8552004024032
2203,2887.797694455496
2204,144.32491195339026
2205,1763.7585149409683
2206,1935.7410727002755
2207,4003.113878815051
2208,4732.108196639224
2209,2643.834196448524
2210,4313.861668447157
2211,9629.314427647661
2212,1417.2294200946724
2213,9849.760151120934
2214,2548.9088561208055
2215,22.967745153170725
2216,2815.826058916481
2217,2841.864545312322
2218,406.7428002160617
2219,799.7860954364759
2220,974.5105551630389
2221,1502.4798380269856
2222,453.12894498919076
2223,5858.129490653494
2224,3175.7921576329622
2225,2465.712273327531
2226,3594.0403425079476
2227,706.8771134699366
2228,1420.4262581051023
2229,1023.8976908986554
2230,1350.188592575624
2231,3075.6165955083034
2232,7694.337778346218
2233,829.5585837015643
2234,2332.0487693173486
2235,661.5536266098541
2236,21.309868228265987
2237,3088.6547734371215
2238,3340.5557577715504
2239,172.54966290760947
2240,277.9729759453582
2241,401.5315890599213
2242,1325.3488637120156
2243,2138.0332023040514
2244,3277.207063407195
2245,3125.2368309643566
2246,4787.819838804501
2247,2509.303251355206
2248,3223.82598168043
2249,4128.965345195764
2250,5555.950966841732
2251,2442.445723050862
2252,121.14977448426333
2253,1362.29515636902
2254,1577.3264623546763
2255,3461.872974130475
2256,1700.337380769371
2257,186.85085133300694
2258,3269.022454465507
2259,41.34781177313329
2260,34.742487250706795
2261,21.74613348780134
2262,3731.63088721215
2263,2957.9118823352433
2264,1714.5008247774858
2265,3610.3872260040903
2266,1121.9307728141805
2267,756.746513685217
2268,3206.171337586167
2269,1541.7996565766955
2270,516.5264882232937
2271,3812.538547324656
2272,1047.0102823812847
2273,2041.2595857557667
2274,1748.3840504844852
2275,9.080513172528999
2276,1612.7050470897327
2277,5109.532610992875
2278,2095.7063446199963
2279,8013.1899774329995
2280,9960.10825912792
2281,3252.864394127558
2282,705.3222206205419
2283,3551.548155451032
2284,7850.157348784295
2285,439.3647591673582
2286,228.02748560262148
2287,2090.1995078329396
2288,638.7613785174484
2289,2298.1713292933687
2290,370.46516431193226
2291,43.15113729786836
2292,3407.2973263835306
2293,2316.5734738213646
2294,3729.125411860072
2295,44.46325174743528
2296,5430.410009906721
2297,1385.6015681184297
2298,1660.337217258857
2299,466.64448092087105
2300,691.8395212579903
2301,1660.337217258857
2302,5806.299991718433
2303,1098.8009184665775
2304,3220.8891251383097
2305,1297.7013621212798
2306,1297.7013621212798
2307,8749.479033685313
2308,3852.4721929437374
2309,2006.2183129480702
2310,780.8057544078806
2311,1170.375765766348
2312,780.4923832238231
2313,8427.73806760135
2314,1797.8298580983217
2315,1173.7119398908228
2316,8396.59520103189
2317,288.46555242411404
2318,3636.4662534307904
2319,4088.3568401442035
2320,1887.6924921891753
2321,2885.496342265849
2322,2937.882261766484
2323,4456.098031689052
2324,2125.93394653977
2325,6291.521978486688
2326,1797.8298580983217
2327,8957.4191835632
2328,2048.4381867707784
2329,4870.843393297773
2330,484.42287508488096
2331,3565.8966526730715
2332,914.707431445761
2333,1416.8889131258293
2334,3748.5602926943243
2335,2685.205098751164
2336,4822.234387645267
2337,3769.8724905672602
2338,484.42287508488096
2339,3098.6943498484384
2340,1321.7348279084906
2341,1372.3983381717228
2342,4693.998573269592
2343,260.12636488996617
2344,1554.3587708152957
2345,1362.1711509812217
2346,5740.342772148627
2347,1905.6061896878866
2348,1249.6109583779933
2349,1498.3427705653896
2350,2281.938553687464
2351,2467.214504494241
2352,1456.766625128396
2353,3307.937318756893
2354,3136.4102062072066
2355,3132.425080164365
2356,1786.6349105706774
2357,9503.167755989334
2358,3110.5419307912366
2359,963.1058223677551
2360,2659.570154954643
2361,1694.459985609712
2362,5970.669256513774
2363,795.4964370796431
2364,2816.199373516183
2365,1368.2910947140715
2366,2265.6037566839664
2367,1701.6599201352321
2368,4123.390107175485
2369,3814.2930584824785
2370,203.61436588363446
2371,7582.897122786577
2372,5852.718854592214
2373,1587.427148202242
2374,1456.766625128396
2375,630.603215879055
2376,364.30567435454833
2377,512.4445640326181
2378,1375.2028510591826
2379,1456.766625128396
2380,2956.32599912462
2381,1456.766625128396
2382,2720.0804698406446
2383,3901.4714136124207
2384,1286.6131175194434
2385,3809.8526363617675
2386,4874.986648478812
2387,4423.720372439317
2388,4732.613142604974
2389,909.9095814527716
2390,3.8076013082365874
2391,1897.4747184982255
2392,2469.1274626766203
2393,3191.426805641654
2394,5539.340538867261
2395,3695.2411464295883
2396,7242.908903732951
2397,609.8041909817892
2398,851.7049424636816
2399,2872.950639651681
2400,2664.1598319132113
2401,2452.8133899191816
2402,182.75284204791507
2403,1744.3635156846121
2404,941.7769180036014
2405,768.1594358854978
2406,1231.3365316055942
2407,682.3232345996405
2408,6598.07630523298
2409,3023.8430303510386
2410,7164.814838085408
2411,134.48217335294
2412,3672.218431814582
2413,758.7063351486385
2414,2247.3477773087875
2415,874.7473344821983
2416,8595.05458836659
2417,1341.3157663854527
2418,1763.569769592864
2419,1668.8910901096172
2420,6914.951702335331
2421,9501.913174863113
2422,3298.348473629083
2423,187.00488984365091
2424,2565.6242307339317
2425,2047.8474269898222
2426,458.93526216991427
2427,203.39181497003642
2428,1212.6069503798349
2429,3090.6160517141134
2430,1999.9998439120398
2431,2167.0882765311853
2432,6690.032377227036
2433,3589.649029143152
2434,4127.820969853815
2435,2073.5009989613477
2436,4384.015369196373
2437,378.02361775347606
2438,3948.5815184478743
2439,25.66611229034238
2440,5246.109601077167
2441,3333.725807623827
2442,645.8673782515381
2443,584.645479472086
2444,7411.479021106341
2445,4771.133761799418
2446,1708.8098288692327
2447,1265.8955602153683
2448,2423.2035851246906
2449,5078.829818363877
2450,3890.660062818703
2451,5495.746716793898
2452,1771.1677075556656
2453,821.8453969533093
2454,937.7137099163832
2455,1580.7963536342838
2456,1745.4959984306831
2457,3907.4848661929127
2458,2533.7490427974085
2459,2833.4415118918578
2460,4252.442075475352
2461,2128.8075647079377
2462,516.46015483038
2463,402.4642106785659
2464,2338.0618146954785
2465,1633.3911930922893
2466,758.948348691525
2467,3309.176762490919
2468,3999.5434697958285
2469,1449.3350804669524
2470,240.31428842615966
2471,3112.6123123281072
2472,3202.083007701976
2473,5650.152125222874
2474,2509.5383934994156
2475,999.1988138534201
2476,195.0629130768243
2477,4317.561731153417
2478,2429.356544545486
2479,5468.575568180853
2480,2023.858861504732
2481,741.445204406774
2482,470.08876358669403
2483,3296.6406094837334
2484,1001.4561962520244
2485,1855.5393512947467
2486,5217.501896891432
2487,604.1498713008707
2488,2233.6204678774857
2489,1394.0722025415414
2490,2658.828144170642
2491,3103.7996568963445
2492,461.3070070595543
2493,4573.169190970774
2494,822.2917605390356
2495,5431.158095198826
2496,654.3888431982665
2497,972.7997645593624
2498,1580.7963536342838
2499,2432.606851272949
2500,2497.6528732729744
2501,7425.430726337911
2502,1608.0139049478898
2503,415.6655634383402
2504,462.64301083695506
2505,2220.648363295043
2506,1330.162619599398
2507,1713.2704617451182
2508,4078.3405261868693
2509,7720.8738388867305
2510,7791.392283077031
2511,886.7625246930007
2512,684.8950967411484
2513,5619.337671161841
2514,3932.4805379967434
2515,6192.199996441545
2516,684.8950967411484
2517,5058.354084358529
2518,3709.9036924365055
2519,4284.54359826823
2520,1013.0302153137192
2521,70.49012297999009
2522,1205.067410402905
2523,4931.680188657283
2524,5465.9182392169705
2525,3436.050512585108
2526,2583.474595288879
2527,1808.5268893206019
2528,1282.0562080131072
2529,4497.126693244919
2530,3407.3258120819187
2531,3481.464924177578
2532,3929.0515276545143
2533,4041.5163819099243
2534,5630.093350409736
2535,1309.4550222349944
2536,2486.4543431525876
2537,2134.2572928772606
2538,557.560736856795
2539,1253.8434131799374
2540,3243.486312703944
2541,2589.0520066001513
2542,15.643576722568671
2543,2068.700402465909
2544,2113.256331669555
2545,2457.0038842141566
2546,321.9427542807699
