,nearest_water
1363,377.27867491700414
1364,222.7099988630146
1365,283.4537722051833
1366,576.3027109136757
1367,453.6150457173898
1368,399.4714277942266
1369,385.6831813267472
1370,1241.793097461602
1371,781.8271901113842
1372,603.3605455738252
1373,313.9778768345229
1374,330.6358525387755
1375,1214.5551654495432
1376,717.6273749059285
1377,73.18610589663423
1378,1026.7861981719814
1379,127.14133448552982
1380,236.1763179311554
1381,289.8181679336745
1382,360.37385491218544
1383,494.54276565325057
1384,470.35599668978693
1385,283.69815083361505
1386,402.1204455757824
1387,314.0331919199224
1388,186.2340746788932
1389,438.8761169645272
1390,1082.297578737771
1391,1626.8322903607218
1392,903.5735592865594
1393,450.1349802736515
1394,506.4266587068468
1395,479.322594528584
1396,1.9342608061721067
1397,490.9102548462462
1398,378.95689491646937
1399,442.13811313365403
1400,266.31363330642785
1401,577.0682306939615
1402,1191.4574715069018
1403,1074.3079144342512
1404,694.1314662238894
1405,449.1990015607014
1406,363.010550636277
1407,123.34669049591122
1408,786.3286265073435
1409,587.2902913488911
1410,642.6289481931348
1411,390.72141197457427
1412,118.58839754000721
1413,910.7151775518355
1414,947.1658460272258
1415,140.2686013087753
1416,46.58349808872322
1417,1035.3040362874813
1418,123.22402154293778
1419,515.0748269629033
1420,317.7432355529456
1421,893.886574870601
1422,759.3312090589279
1423,334.8069848359393
1424,190.04971136496522
1425,0.0
1426,14.14463013873349
1427,403.69329922314853
1428,1610.8231677096487
1429,659.2765265322043
1430,1220.6961032397173
1431,12.206091864330272
1432,493.6486983245248
1433,132.7755047796872
1434,520.0867691248503
1435,1228.9131792706587
1436,656.4231064859491
1437,434.7307862282574
1438,86.30624536426909
1439,301.3158314909487
1440,323.4629407539944
1441,435.07741140880313
1442,394.8631791174288
1443,674.4638634156516
1444,831.8003606751331
1445,270.34793723502
1446,369.7259084161822
1447,896.994044404337
1448,930.3078304470229
1449,25.046857264837254
1450,461.6688924783722
1451,136.85264223972686
1452,822.3672342357485
1453,409.9598922350666
1454,400.82270188359075
1455,245.96907209009467
1456,561.0254407044661
1457,444.73583403865376
1458,943.8874758356621
1459,754.264827353278
1460,324.3572681195764
1461,635.3695821816817
1462,646.1243477485211
1463,757.4525889059777
1464,414.3524698367687
1465,431.944840668888
1466,13.388925253904015
1467,624.115970454942
1468,646.1243477485211
1469,691.4958915994094
1470,508.1131518594023
1471,692.7023824156042
1472,1300.256394353045
1473,605.6162577624476
1474,963.1268922670521
1475,155.78748147869172
1476,524.8353259850966
1477,5.743464747152167
1478,1000.024483452171
1479,21.323403920340475
1480,449.5117783245405
1481,250.08837659895175
1482,189.2037379210245
1483,784.5624701485282
1484,798.3059491089633
1485,113.8198378449795
1486,283.90631515356904
1487,681.8636657334755
1488,181.01945901068203
1489,164.36258851895715
1490,123.70683339906351
1491,64.34290545444439
1492,690.0748733814145
1493,1265.7585759012268
1494,540.0937378639865
1495,814.0948783162322
1496,33.42619810546842
1497,842.8613553758323
1498,732.053201056571
1499,65.9661930234943
1500,478.08294035166534
1501,675.2456933141771
1502,278.2051642391787
1503,851.2132423326386
1504,726.1728685846736
1505,338.8041683519162
1506,550.5928641034582
1507,531.9236690820504
1508,931.6906862641309
1509,1791.615144030214
1510,968.9611689984503
1511,222.1790943436877
1512,409.1935528500567
1513,0.0
1514,384.0404935529991
1515,421.5508844366159
1516,771.3401198942797
1517,44.940872589767785
1518,902.7430186592961
1519,550.8420294566062
1520,159.541246799604
1521,27.954139746864147
1522,659.2664583985045
1523,1476.8468454235501
1524,247.41968081012368
1525,582.0209155445503
1526,428.0020827672711
1527,428.0020827672711
1528,193.43292707610613
1529,194.25658764112723
1530,1245.4799196593713
1531,320.17730773642137
1532,129.28527278628943
1533,646.1243477485211
1534,706.9672072363552
1535,1136.5715348271813
1536,415.78117492259656
1537,752.9885338595742
1538,500.8809703410961
1539,178.6147216319749
1540,733.9223661687786
1541,189.9954481211453
1542,632.441328615234
1543,934.0053096506953
1544,393.72802055475086
1545,5.497424693079716
1546,298.69455655746543
1547,11.02111436842146
1548,134.730235428615
1549,672.3771067892345
1550,1239.595094572978
1551,1096.368882423112
1552,488.90682629595636
1553,530.3692431339548
1554,239.26200048002588
1555,856.7103312132905
1556,438.8116206991822
1557,424.4254336610576
1558,794.3828386289667
1559,699.4041035997637
1560,940.0625494445266
1561,595.2930539072944
1562,337.2258249632573
1563,1218.1029952269857
1564,1218.1029952269857
1565,593.5692425557407
1566,273.9048941654531
1567,392.6391782449488
1568,322.6531113419874
1569,562.475606565039
1570,539.9438384940617
1571,1123.8910223827636
1572,1036.6572673667397
1573,613.5800241690836
1574,302.73440458346755
1575,1144.6217471459827
1576,269.56114774158243
1577,943.5731679533369
1578,574.0129966606171
1579,69.29429518469371
1580,12.36048445233323
1581,817.5238605855568
1582,162.6491202663488
1583,713.3772010249932
1584,350.2776416648713
1585,734.1738650774699
1586,5.2483160910965045
1587,1077.0040864070806
1588,1220.6368038958824
1589,1023.2692714714914
1590,966.7737224467489
1591,596.6450076622846
1592,317.20833278462044
1593,913.3669255962654
1594,1319.5066305853745
1595,410.713090045728
1596,910.5733732051295
1597,573.3348867000934
1598,221.42787955087985
1599,1535.1693142471859
1600,679.3602791658473
1601,679.7598258942967
1602,984.4455802799266
1603,520.4197085090897
1604,268.08854078525553
1605,683.1898846517265
1606,1030.8618257334617
1607,381.5411123044342
1608,637.5714345573092
1609,241.28145672883494
1610,428.14762786699146
1611,363.16089288120185
1612,1470.197448454581
1613,435.2123638358375
1614,795.1784152866827
1615,114.25165534815847
1616,107.89725258260816
1617,129.40029216732162
1618,688.6892794875479
1619,498.6123074485403
1620,530.0145577559074
1621,357.59803462891955
1622,629.7196519824645
1623,1187.0844297892913
1624,23.34321635991631
1625,322.6531113419874
1626,436.71847160281766
1627,666.9123556471853
1628,290.7970558122227
1629,1102.654231647609
1630,481.25847328793503
1631,300.3311088210217
1632,1165.0350426728676
1633,1010.9005652810578
1634,534.4568384529034
1635,374.3032621280612
1636,272.3972288732756
1637,283.53853750998667
1638,42.75328998004498
1639,274.1494462797129
1640,239.55772298049462
1641,531.9236690820504
1642,578.3273316717817
1643,481.68167754229455
1644,162.97050737357648
1645,760.9205331252391
1646,1008.285723174167
1647,546.7418029033224
1648,776.6398008948269
1649,162.97050737357648
1650,1084.114773383714
1651,87.56181205986202
1652,654.7211086047108
1653,360.5146983628095
1654,725.9010974074781
1655,781.8536332972257
1656,580.061131147128
1657,405.75037302036037
1658,308.43047943694467
1659,775.4509821727505
1660,1366.0139383689195
1661,447.69613737531967
1662,501.2562829855789
1663,807.779541573712
1664,466.61863078725094
1665,679.0797438217213
1666,245.03636912653508
1667,620.0429129706946
1668,62.18935631827426
1669,502.22375131891346
1670,484.4567905575833
1671,1006.7472405185533
1672,568.9126131289463
1673,643.3704142247603
1674,332.2129978476202
1675,313.6664975142282
1676,708.9329324576815
1677,1226.9787395524045
1678,331.7684907553688
1679,624.0586813910984
1680,229.7939996899844
1681,511.0922896166442
1682,815.584149227852
1683,561.4022775616075
1684,1140.6558618573235
1685,1247.3529407907356
1686,1023.9681138626413
1687,1324.6720877386228
1688,671.1763637801256
1689,329.23586391979245
1690,902.4460538717018
1691,469.25703479268003
1692,347.7700809256465
1693,835.8573074161075
1694,555.9919760365443
1695,1031.2519054481309
1696,642.5591198974645
1697,891.1669358195581
1698,614.4058353954094
1699,748.503549434237
1700,250.6452205955501
1701,520.9313598637347
1702,712.470047349064
1703,592.8737213371404
1704,809.6360317089071
1705,759.532042195197
1706,866.7860288075775
1707,126.64701226085678
1708,287.50455198427136
1709,602.5624554558784
1710,590.0358155933702
1711,674.143336612449
1712,532.759468960669
1713,635.3361293776053
1714,913.1438310817636
1715,1662.2458391233265
1716,337.53193102439985
1717,740.6860159379579
1718,840.021477661015
1719,1199.7518865833595
1720,46.094781511265715
1721,1183.0891530942633
1722,1.186918396458173
1723,1115.7056300137988
1724,628.5416229091242
1725,114.75087566084052
1726,884.2369093079369
1727,560.5563125256797
1728,359.63960016551067
1729,956.0959634042716
1730,53.63576326424546
1731,104.9005209803994
1732,840.6875478845581
1733,261.03723604819623
1734,1440.5501120778101
1735,269.6707998680906
1736,1101.553918003458
1737,1082.45920500101
1738,749.3287252134575
1739,379.833598214223
1740,493.54854584858845
1741,514.2909628816188
1742,787.2139465646538
1743,108.00336891451325
1744,428.5642884364176
1745,68.72914479714778
1746,478.1327537922061
1747,815.3994317515492
1748,437.20497485360505
1749,1042.8935016651747
1750,1038.1175198593628
1751,1556.8213503884435
1752,807.779541573712
1753,151.32183742559207
1754,302.05653565812327
1755,338.07816589996395
1756,782.5561526265296
1757,675.0203753187544
1758,161.58044836564972
1759,183.66672333440746
1760,639.8124663527872
1761,740.6332109600679
1762,585.9970408043021
1763,1123.1553027184177
1764,640.0311157623983
1765,1381.559863106158
1766,470.03667693896875
1767,577.9331732286706
1768,27.686654569259204
1769,514.7343187153899
1770,930.0128899885135
1771,285.3777549478399
1772,433.7098192835116
1773,666.1181068988424
1774,319.9549214071669
1775,694.1314662238894
1776,227.94303769080312
1777,492.91071023514746
1778,284.48692568431494
1779,1012.1315589098249
1780,492.91071023514746
1781,622.8476011615859
1782,376.18035526349087
1783,164.5977892227405
1784,236.04738296067086
1785,571.5600692793294
1786,454.2395921919163
1787,514.5479389454835
1788,579.5189308808039
1789,910.561446445371
1790,802.3212754494465
1791,952.6039197765043
1792,938.5797228035907
1793,1545.5956680224476
1794,938.5797228035907
1795,286.1919230217534
1796,751.8918320765213
1797,834.682831293678
1798,382.22948763729744
1799,496.8582307547742
1800,577.7732314233093
1801,576.6315008733476
1802,24.122736332175272
1803,441.35731743700507
1804,932.3236880903369
1805,83.3206649486241
1806,411.4983281352661
1807,70.16779573731424
1808,604.0219573335562
1809,289.6504245168406
1810,224.57016073159292
1811,356.4125419430713
1812,617.9740417659151
1813,364.23017909258505
1814,567.5733137332812
1815,275.8754302857206
1816,393.21903259822244
1817,505.5046489347257
1818,36.98585985735849
1819,690.6533638311502
1820,616.3849790397821
1821,522.7462066290972
1822,405.0329078001804
1823,540.0096688380605
1824,588.3073093118372
1825,241.28295563575122
1826,593.3380480884983
1827,1424.1382302590719
1828,706.6801901799018
1829,976.5376310006451
1830,537.4813058388625
1831,649.9357905782759
1832,587.278572758336
1833,597.0155290114016
1834,272.19075220722664
1835,751.9130248142593
1836,435.00642664673046
1837,1419.468696972095
1838,929.8441725775804
1839,213.0618290180683
1840,425.86143769581855
1841,798.0353132115595
1842,398.00653503408813
1843,158.43373796608304
1844,519.2028024431036
1845,629.6051766895232
1846,8.862052897256866
1847,29.72019178090121
1848,482.01776940942045
1849,21.928995518931732
1850,443.1842421298405
1851,435.49475445575035
1852,1384.3889972256197
1853,1201.035892297599
1854,692.7023824156042
1855,75.97103030758474
1856,656.7817328752845
1857,0.0
1858,138.03075739649594
1859,652.910362135737
1860,35.63627028759112
1861,400.31921262224927
1862,722.8189421735798
1863,1102.7863184084672
1864,59.632967052837664
1865,48.1327912719616
1866,481.3362528151648
1867,957.7748818605869
1868,169.64934529836168
1869,713.8098927617636
1870,366.57365991367095
1871,88.16213814538385
1872,213.75992169359128
1873,168.08993370492036
1874,672.6908640369951
1875,1716.1662395055741
1876,719.1530197832578
1877,1425.0107100520984
1878,595.3677100693853
1879,682.1086240280167
1880,200.04339893093737
1881,1380.3832845550353
1882,591.7177064254774
1883,1404.212165522555
1884,927.2374003017223
1885,198.08120657049253
1886,293.8109430186085
1887,330.6911117304118
1888,305.7668995811793
1889,907.4184332212285
1890,584.6271899477168
1891,995.4360686511592
1892,443.02799301802355
1893,1080.5286343915245
1894,815.7467273852099
1895,535.7006626046572
1896,535.7006626046572
1897,1103.766186441956
1898,968.7212111046327
1899,663.9143760148278
1900,938.266351360031
1901,403.03543154858374
1902,1099.538469947457
1903,17.36365390334177
1904,83.01525156588767
1905,741.0445152809884
1906,635.4803498952291
1907,550.9587387808455
1908,1480.6691033321804
1909,1325.6142542236948
1910,327.3539082612263
1911,273.8195056751609
1912,871.4675847747475
1913,113.72525001335782
1914,45.10953070835102
1915,1450.0350282553597
1916,885.8980219144548
1917,1922.2708534659412
1918,147.2267130837418
1919,720.0635859332258
1920,780.2907769601484
1921,470.20650999016186
1922,244.360831067534
1923,380.9365931930975
1924,17.05967899835322
1925,706.071215428917
1926,347.76628830680903
1927,847.5658011251762
1928,192.86877555547892
1929,145.34967262629095
1930,280.37194103933257
1931,704.7515846354038
1932,345.858478421408
1933,763.4552459977381
1934,454.47961716175075
1935,1030.5983448840823
1936,962.2145991424732
1937,377.31970999013436
1938,639.3408664365893
1939,1296.1511841770744
1940,212.98735720873034
1941,244.30427396393358
1942,821.1053242089255
1943,432.78244770679686
1944,533.0133923186554
1945,581.205235428403
1946,788.8192445419722
1947,1497.9729049900225
1948,655.1515342754153
1949,554.4357212330426
1950,128.4057886305768
1951,590.0275445218595
1952,255.86102577461799
1953,326.3973384166218
1954,1240.1164098363108
1955,1840.9389223125718
1956,139.80969737481448
1957,531.0557296547546
1958,343.9329860255118
1959,628.5460470527369
1960,379.0566660705689
1961,177.12116728213152
1962,1721.4174944648491
1963,161.53128002161787
1964,411.907884706692
1965,472.1264820094281
1966,606.5408308840963
1967,726.526810751937
1968,646.9186663070294
1969,431.8654367895439
1970,1162.7340453652007
1971,149.38406495263433
1972,558.2123146425369
1973,1618.7755750616666
1974,1545.1252180422264
1975,39.245561584673716
1976,257.320582181598
1977,536.4521265486902
1978,161.7557665223468
1979,167.53546888651712
1980,481.7898411159633
1981,350.77967801473807
1982,518.188366499309
1983,474.6598248484509
1984,556.1624961954162
1985,1140.5593300490175
1986,1847.466450172339
1987,846.8766914669781
1988,728.2209568084506
1989,815.1815752345525
1990,724.9598736385863
1991,274.22473035924656
1992,58.28434821841979
1993,352.9102897362479
1994,320.2542161820358
1995,35.63627028759112
1996,222.12285287326776
1997,291.51883053549864
1998,186.97276938573256
1999,1040.152179164607
2000,103.79768994202024
2001,560.9160150928444
2002,674.8284025645964
2003,738.7938652058756
2004,884.8570536077362
2005,223.7440584718593
2006,172.27060852989698
2007,320.5627315159521
2008,587.0506788013237
2009,139.15879824377456
2010,1514.6857659410932
2011,450.5165012756207
2012,600.1916592115285
2013,694.1314662238894
2014,370.34010373277107
2015,332.90431128152966
2016,465.6056568260834
2017,44.18461796977843
2018,218.42211053978068
2019,740.1846174032187
2020,704.5746180520746
2021,691.3533927053769
2022,601.6090213429236
2023,1047.7275489197098
2024,416.7900586479374
2025,499.7785316291843
2026,383.3294524165425
2027,643.5373030148352
2028,1952.1591741367517
2029,510.19741567634225
2030,1067.527086417378
2031,348.04720783291435
2032,79.08980079975441
2033,1580.3807979792282
2034,281.1986820246234
2035,542.9281453402904
2036,823.9552079451629
2037,432.4261978894087
2038,879.1650666700409
2039,432.29473704184454
2040,723.7354984313345
2041,312.978685001238
2042,1003.4631936546473
2043,119.8573638083717
2044,387.82041902530295
2045,444.7410470249521
2046,198.4841711988616
2047,812.5875988359152
2048,283.94742609523803
2049,1140.850156452072
2050,284.9024742031277
2051,1023.4416471717885
2052,133.7739345870513
2053,563.4294206987555
2054,1066.6637754549886
2055,604.0323024162024
2056,895.6757224587816
2057,732.2913495114286
2058,207.0990574517188
2059,256.5129921002812
2060,1076.2333868118096
2061,245.20645756689217
2062,568.4375953235492
2063,875.8442870127149
2064,1621.34276220285
2065,275.92542814692086
2066,336.2842925127628
2067,122.6469341531006
2068,194.6400001373176
2069,1158.1601996981267
2070,272.45276187069874
2071,567.9266421672038
2072,1179.8282216884686
2073,12.750263919904537
2074,788.9506188220732
2075,403.2929249657491
2076,625.8282192918841
2077,588.2430381200826
2078,819.0824823655637
2079,470.0323763535295
2080,181.25361458510085
2081,129.28527278628943
2082,461.28793413951155
2083,705.854608623685
2084,96.28719143908648
2085,27.030238559375583
2086,1194.1744689516702
2087,544.3856354142192
2088,324.5088823005097
2089,975.2367951653822
2090,295.9327826609095
2091,278.92768021144843
2092,255.452607939459
2093,521.6999483423166
2094,964.3370837575633
2095,76.23347855084297
2096,163.5432372056992
2097,34.270130943429116
2098,624.5008115994992
2099,1053.8544388144192
2100,699.9715505096494
2101,777.2484675686844
2102,1176.2345537534015
2103,1368.4760316162385
2104,236.8764955170872
2105,410.60062591209686
2106,860.7420697478136
2107,376.25831944559
2108,705.142966435995
2109,586.2968411440972
2110,799.0149004624155
2111,181.47401606774736
2112,391.3852935536105
2113,1078.5265212081035
2114,588.2146330735926
2115,687.957815042596
2116,879.8036737559574
2117,47.85040277968136
2118,65.02098237120347
2119,374.1906557221749
2120,51.858769576561365
2121,579.0738223594949
2122,252.84644436826065
2123,598.108901734524
2124,707.8112679419085
2125,527.6645735440484
2126,293.92437808469344
2127,95.30411599274541
2128,1363.8066594823842
2129,401.9617469449272
2130,395.8783480309125
2131,699.0563489807373
2132,923.1747469157839
2133,920.6688909955125
2134,418.2644480462933
2135,492.4333950841479
2136,418.4765384889418
2137,117.00401792499348
2138,540.0877524274359
2139,452.0540281119265
2140,382.3147222951509
2141,505.5827648596203
2142,669.5635478645474
2143,47.04490076546251
2144,946.4754307090681
2145,433.56717585369483
2146,40.50451212017183
2147,539.0365229965511
2148,222.0350801074044
2149,794.5137687108952
2150,222.0350801074044
2151,661.5383110875429
2152,605.1447435552618
2153,962.3345540395352
2154,551.0568191999658
2155,1575.9968048858075
2156,982.2345859712084
2157,538.4318673141004
2158,781.1422953545875
2159,1163.6465070863087
2160,598.5084911199415
2161,183.9569326704347
2162,828.1467629043002
2163,706.9152567709301
2164,437.1423218709655
2165,468.1229878732269
2166,740.7219466162691
2167,856.8766226332771
2168,193.45634640923097
2169,1049.0353991841178
2170,282.1872343911674
2171,905.26392150371
2172,1068.1625161136985
2173,485.37791724443633
2174,832.3389157107317
2175,1014.6991310348742
2176,424.5072723803697
2177,57.61978055090293
2178,150.77019418175803
2179,515.0748269629033
2180,485.18539988315047
2181,883.7699433955628
2182,373.6459198860541
2183,964.8451804320435
2184,640.8618322982006
2185,132.39860795924238
2186,373.6459198860541
2187,251.13572068556036
2188,862.6613729759306
2189,339.9110314585847
2190,691.7609085367275
2191,178.97683280432207
2192,154.92500664542735
2193,412.6039038408008
2194,617.5491232051743
2195,130.2721554766287
2196,29.595814648727682
2197,89.99777864985235
2198,47.04490076546251
2199,1033.418280959703
2200,663.0333910030014
2201,726.8591641570257
2202,955.6545919127898
2203,29.595814648727682
2204,144.32491195339026
2205,917.6776477847947
2206,738.6278013544326
2207,150.89450209765394
2208,771.0423118060264
2209,1138.6604006530547
2210,142.1875409985677
2211,797.0763060905923
2212,862.2462422451903
2213,362.3830766053257
2214,57.73113131299066
2215,12.337840486469284
2216,589.9188948619093
2217,818.2886435793636
2218,363.11141119261976
2219,679.4274904662814
2220,974.5105551630389
2221,82.51880063584662
2222,216.84944126074072
2223,457.6144754571738
2224,309.93364055642934
2225,691.0372345905839
2226,179.51149183640885
2227,706.8771134699366
2228,1202.324547395364
2229,768.2826415983441
2230,613.4523773208456
2231,516.5955846018995
2232,858.4749006255595
2233,212.97015411895416
2234,348.2309758033883
2235,155.26956872104705
2236,21.309868228265987
2237,13.09336425719664
2238,93.96779791962948
2239,172.54966290760947
2240,277.9729759453582
2241,280.9585700750618
2242,362.605463657271
2243,572.0865048676118
2244,514.4419293205414
2245,856.9001875184581
2246,515.4059680705841
2247,1075.3728227201107
2248,869.6676176071037
2249,712.7359065328759
2250,885.6107858835919
2251,674.6295140067006
2252,121.14977448426333
2253,737.777710441084
2254,846.8658103788111
2255,596.9791032316224
2256,430.4337250971703
2257,186.85085133300694
2258,1027.3331114144623
2259,41.34781177313329
2260,34.742487250706795
2261,21.74613348780134
2262,222.70967530462704
2263,496.21054002909403
2264,1031.0853714517639
2265,1021.7871386881716
2266,1121.9307728141805
2267,339.4736701456586
2268,937.7656012982968
2269,551.4052267516739
2270,17.427770858852277
2271,758.3478100707866
2272,807.7792377356927
2273,693.5690448633445
2274,348.9976059656862
2275,9.080513172528999
2276,943.1711024957932
2277,911.8081573393852
2278,943.3383987554267
2279,928.8752993585447
2280,1627.6585964811536
2281,721.5234699905901
2282,705.3222206205419
2283,164.1876651434754
2284,386.118250526957
2285,181.5200305942213
2286,177.49130444610844
2287,398.53298204908083
2288,638.7613785174484
2289,559.2046734036696
2290,326.2904186085676
2291,43.15113729786836
2292,347.51088193395367
2293,440.75031883342024
2294,633.8434776109248
2295,44.46325174743528
2296,1178.5563382868254
2297,1053.8380741080518
2298,765.560781995211
2299,117.30659413915448
2300,691.8395212579903
2301,765.560781995211
2302,876.1823512183004
2303,1098.8009184665775
2304,724.2448470770706
2305,770.391283036357
2306,770.391283036357
2307,334.97417252075985
2308,574.6713089389855
2309,301.4820995774432
2310,451.29167914920333
2311,699.0412421956377
2312,391.2902302165224
2313,224.18600660079827
2314,464.77538249130146
2315,150.4065202051312
2316,1184.9207768176454
2317,288.46555242411404
2318,508.7313668966094
2319,226.14988685629652
2320,674.2826253028617
2321,708.4294026457487
2322,506.12944999332456
2323,758.4009990031262
2324,1253.2125056480552
2325,1271.321541309338
2326,464.77538249130146
2327,661.3165981758403
2328,649.5950644545181
2329,748.8557309981896
2330,484.42287508488096
2331,389.1712452030428
2332,678.0626303899994
2333,311.49333760469096
2334,456.259006736349
2335,968.8342713914896
2336,591.8678481788698
2337,309.6445360047349
2338,484.42287508488096
2339,316.5305031652497
2340,179.57194031394158
2341,1187.0723120788355
2342,322.1318430018475
2343,131.05713400144543
2344,930.5308379474498
2345,782.85477837309
2346,1168.5621026853973
2347,898.9929513639495
2348,667.6722402280392
2349,735.7138726781012
2350,427.54772990375585
2351,142.57929426684723
2352,333.6314394582396
2353,967.2573190601335
2354,1381.073845002188
2355,966.7737224467489
2356,518.1885647344794
2357,1558.585037341175
2358,17.84350917428908
2359,46.788050696064
2360,421.6129971348412
2361,1034.8477227860437
2362,126.28804226364932
2363,585.6817076908039
2364,720.9144138886729
2365,1368.2910947140715
2366,1068.3988331505834
2367,526.9307971477941
2368,411.20637373440474
2369,961.0705742639287
2370,37.30706136965464
2371,848.7887227251911
2372,183.62976821341292
2373,441.00215385459603
2374,333.6314394582396
2375,4.946016920839737
2376,278.37309437371755
2377,95.28312487290542
2378,438.365603799815
2379,333.6314394582396
2380,780.8257712940446
2381,333.6314394582396
2382,1524.6920590745106
2383,846.4145561716481
2384,1286.6131175194434
2385,361.9692201719166
2386,939.78331041245
2387,108.99652585436972
2388,336.96568855669005
2389,742.1648786289111
2390,3.8076013082365874
2391,249.77716244479953
2392,1829.5286116256925
2393,758.5053082804703
2394,1106.3647737849142
2395,697.6220821334573
2396,317.9681919801448
2397,609.8041909817892
2398,754.3983972427434
2399,245.58987703846458
2400,1056.1483565157885
2401,407.5508541315382
2402,182.75284204791507
2403,381.4185700400599
2404,483.3502769785598
2405,768.1594358854978
2406,219.09514482000225
2407,477.97323998877255
2408,1541.9830348437376
2409,1276.5196034576595
2410,98.7815400622617
2411,134.48217335294
2412,737.7684282441833
2413,758.7063351486385
2414,637.9508009755464
2415,501.32341453207016
2416,621.6868684762634
2417,1134.8403784915372
2418,480.0966838531977
2419,584.4921975119579
2420,465.47639048561314
2421,1019.2731315159882
2422,814.0948783162322
2423,115.6435491074645
2424,1103.8725124139087
2425,157.70819722618123
2426,102.91539777317263
2427,1.5222309085067687
2428,382.9516238167352
2429,0.0
2430,114.86366537094098
2431,51.269762311357226
2432,808.6995278001914
2433,503.8778110281237
2434,320.4579832210141
2435,1072.6917961044396
2436,183.66672333440746
2437,378.02361775347606
2438,1274.5749111398727
2439,25.66611229034238
2440,1342.335148933236
2441,1229.0551646405552
2442,227.82414195985513
2443,468.35433460899515
2444,101.4534106685021
2445,112.12325905342396
2446,890.8995667685687
2447,894.5473389246636
2448,207.04720060243633
2449,512.4675314726012
2450,459.5938463734227
2451,908.004066508476
2452,199.91845911245284
2453,700.7255091633858
2454,657.8788945118041
2455,675.5905629380637
2456,1510.07443052006
2457,561.3072005786493
2458,704.5022647806783
2459,1188.0901136631633
2460,716.6571980519651
2461,1142.337960637786
2462,429.376041270859
2463,185.2586090279512
2464,832.7758378430922
2465,886.3245454162775
2466,626.8448952774803
2467,1686.7590761484419
2468,432.20412855248964
2469,1161.0792484683163
2470,182.7937697087178
2471,901.2282560233269
2472,882.4022328535377
2473,290.0799612959418
2474,343.5165885788175
2475,194.1206959475889
2476,195.0629130768243
2477,711.1832720231217
2478,591.7381986367221
2479,764.068598833452
2480,617.8156008615073
2481,270.3938102670291
2482,189.81233450956037
2483,776.1509233463673
2484,1001.4561962520244
2485,300.6581669321832
2486,530.7826580769545
2487,366.59201764327565
2488,226.79320640363142
2489,544.878775872968
2490,331.7250248992623
2491,752.3453358813146
2492,176.3677727218977
2493,335.2648442246443
2494,530.0372308553648
2495,814.6858321190547
2496,406.17623145674685
2497,514.9858394422349
2498,675.5905629380637
2499,781.2453169067386
2500,283.1776539896337
2501,696.8974115065521
2502,449.5429295995379
2503,409.4873436708504
2504,350.4934272840607
2505,832.2778760007238
2506,1035.1781225540237
2507,1335.0862867468968
2508,1006.0878429677487
2509,923.6907866531442
2510,1088.155990119416
2511,291.00244559776115
2512,256.43757385513834
2513,236.98828164807526
2514,411.92079578338166
2515,951.0401452628918
2516,256.43757385513834
2517,648.5983202180387
2518,926.5017367403087
2519,971.0916853210251
2520,58.86413379740283
2521,70.49012297999009
2522,437.352990575342
2523,1088.5858051431892
2524,811.0541563086961
2525,646.2769010721621
2526,278.53452317368215
2527,832.3389157107317
2528,372.75454415574785
2529,615.5401173407288
2530,861.2017865319846
2531,730.8560514847183
2532,168.72850313393644
2533,338.7860788349721
2534,886.1084684935398
2535,995.7867733653156
2536,331.6331491465438
2537,609.4817824441687
2538,74.04338941411473
2539,637.5374317019292
2540,715.8799598486662
2541,308.1866512239378
2542,15.643576722568671
2543,814.7468847906521
2544,1156.924145972759
2545,269.74399644100976
2546,321.9427542807699
2547,222.1790943436877
2548,1061.8914076304366
2549,1063.1124691483762
2550,794.8012374639441
2551,62.72033087629817
2552,148.33995011059864
2553,221.26929695255114
2554,505.32299250010897
2555,456.7538976891216
2556,848.9689161397358
2557,78.5811481179909
2558,759.811764503349
2559,694.1123140868687
2560,1011.3826061722284
2561,674.2019104273553
2562,192.4374198096251
2563,583.3851861577805
2564,646.5450709505466
2565,27.954139746864147
2566,32.604383284197425
2567,245.7524410309756
2568,651.7250086174624
2569,238.9105511464397
2570,730.5777532349824
2571,1085.1533744378476
2572,274.62117218082483
2573,765.1659034970525
2574,961.741868893124
2575,317.62661178039195
2576,531.7344081238588
2577,1037.3804438846153
2578,195.31511838428617
2579,1479.3772046443469
2580,496.8543037707528
2581,802.1835352317884
2582,249.83417268481008
2583,512.4675314726012
2584,172.87526829054474
2585,838.9856529557742
2586,979.241099567975
2587,73.77059099102452
2588,44.87287930812727
2589,23.47593743981662
2590,427.5289672929246
2591,21.566469828079022
2592,1166.6584519946646
2593,39.2988060532539
2594,1080.1958062562746
2595,638.54546772768
2596,559.3939645363159
2597,470.8185268277352
2598,893.4624569510449
2599,1109.1806512398136
2600,1185.70594814271
2601,608.9291738563776
2602,797.4833663684993
2603,269.8025478048775
2604,1907.947720609356
2605,1002.5226289354968
2606,846.6285832064065
2607,509.6579937723123
2608,1882.8252956842996
2609,682.1086240280167
2610,36.930288598115425
2611,43.82428765343323
2612,520.3429115584128
2613,1322.0782557364007
2614,817.3430963766772
2615,663.2542838868353
2616,925.1376113545962
2617,207.7204042989115
2618,918.1647082031556
2619,27.954139746864147
2620,741.5274704401896
2621,898.172105399887
2622,793.7852651391626
2623,800.4983658366682
2624,918.170246101725
2625,389.25240691450307
2626,490.55958434239204
2627,808.1830804283794
2628,679.3826384797077
2629,721.5927436043431
