,nearest_meadow
1314,2135.14680312402
1315,133.6599333809236
1316,229.98366987048988
1317,597.3571837488898
1318,1314.0464440311305
1319,1123.6610328590389
1320,488.8360439463594
1321,354.4638700897983
1322,1338.6832534982364
1323,3736.0722254108523
1324,764.7117015248867
1325,1124.5269656204787
1326,737.1334054966076
1327,2566.1182575673224
1328,1260.4564508926544
1329,1895.515211427701
1330,1361.1327266467797
1331,794.1297220231478
1332,2342.9574775372853
1333,2343.5419856547614
1334,762.3437954196276
1335,1718.1647561343668
1336,873.7104876092401
1337,2917.967863610999
1338,148.3998597713742
1339,1287.1682408914155
1340,3105.424753442846
1341,910.930191339731
1342,258.55296683631343
1343,20.037274666731832
1344,503.86391446849177
1345,2705.9115714280665
1346,3060.3418921182842
1347,2201.4932255890176
1348,1540.1376957087982
1349,5178.507993992127
1350,3198.765212822716
1351,4317.593563145177
1352,2169.411726183778
1353,2746.2500227677415
1354,1820.044549004488
1355,2325.07323846088
1356,201.60062294329506
1357,2502.872716899121
1358,3697.5344932948574
1359,818.3303748187366
1360,702.0737435944378
1361,718.9110375429021
1362,2507.20553411796
1363,3910.644393613946
1364,3127.8598031614524
1365,296.6714846348599
1366,644.8082179314291
1367,1388.280399499618
1368,1814.235172026834
1369,2527.138566011933
1370,2408.1841499910056
1371,1105.0060639680432
1372,1115.8817664607664
1373,930.1566922363576
1374,1200.7119891027157
1375,891.2806274468813
1376,3317.408302263336
1377,1402.0819873245814
1378,2865.409604456207
1379,3643.839919882079
1380,435.37063359726915
1381,3226.9649258076115
1382,690.1491025254251
1383,2064.6216708153893
1384,1111.6317913320665
1385,1517.1430874400853
1386,1318.6201009579981
1387,1657.8186077881837
1388,568.4258358505377
1389,1369.4753548976912
1390,1023.048677524278
1391,914.4531557726816
1392,181.58758929695682
1393,2194.459409944316
1394,181.5893876649005
1395,392.04427267726777
1396,3513.5844108489914
1397,1975.760130622733
1398,879.0551248296609
1399,1796.4417266162961
1400,2615.809975937412
1401,1427.264187328101
1402,310.39106240319904
1403,3066.3493216093784
1404,602.8618710300323
1405,30.661633254040954
1406,133.60859090201564
1407,1072.1637395776982
1408,3250.2668439773583
1409,3846.4178963775794
1410,820.0310763905535
1411,1597.3916362319715
1412,1112.6131530881105
1413,3662.566937171754
1414,3217.803621871907
1415,2956.731137231816
1416,1535.5398032635358
1417,998.1976258328021
1418,1259.129288407714
1419,2343.748871977917
1420,2400.7188479442557
1421,1203.2260996121242
1422,1427.5571063089083
1423,409.29282304942694
1424,1390.5616345382173
1425,187.68235933799636
1426,1736.414639249424
1427,3400.5727694506145
1428,1870.1569909563627
1429,4571.210122290684
1430,1945.5311409924252
1431,832.1144583343417
1432,2388.554848529743
1433,930.8268600141428
1434,2028.5585408466036
1435,3026.0933304570462
1436,1464.6820551213575
1437,1607.7658906621145
1438,1092.117420496705
1439,372.7426396187956
1440,1677.2186875305479
1441,588.3474915121578
1442,700.793243612051
1443,1738.7170531102593
1444,3651.0075739010895
1445,1014.4834069130869
1446,1016.1069106415091
1447,1694.7341697305665
1448,912.1936927738255
1449,1280.5564816993262
1450,1331.050121704205
1451,3395.0198453863145
1452,1602.6289206242366
1453,1486.205013692982
1454,629.0023625501219
1455,4413.805254802328
1456,1733.5034401594874
1457,1026.9314827718583
1458,1938.5418054854206
1459,3279.314661393595
1460,456.83239653966297
1461,344.41370731401844
1462,692.0051215799414
1463,646.2512444829043
1464,2084.152486667465
1465,750.3999638287858
1466,1226.2858788237802
1467,1343.6897181360875
1468,692.0051215799414
1469,1219.6336365129096
1470,3221.561143487548
1471,603.0762328289625
1472,432.70646739880607
1473,770.9876142124025
1474,2176.850029626358
1475,1386.3516953086123
1476,1482.0467485245517
1477,845.1874959531762
1478,5577.886198516418
1479,1898.6996433366546
1480,272.6267135275052
1481,1637.2610028725705
1482,4295.732626561073
1483,2052.311365623037
1484,3985.0524816823868
1485,1546.272721644736
1486,938.5907579704888
1487,1579.656209095121
1488,3192.603722860378
1489,617.7482036664808
1490,1603.2550682058259
1491,3409.1220952334506
1492,644.9073503957944
1493,1641.0565506026367
1494,5385.80290769351
1495,980.6171089566541
1496,1705.3448682561566
1497,3071.318304666286
1498,3766.863178271697
1499,1306.8931133474816
1500,254.45823763841324
1501,787.4060385907612
1502,3347.752027336576
1503,1193.306979037498
1504,1186.3771785281674
1505,334.73135713412705
1506,1071.0500456995885
1507,3259.2620328744847
1508,1910.5855431980624
1509,893.8008435686604
1510,1800.3441851015286
1511,3156.746567396991
1512,3252.671029198812
1513,1038.384711395837
1514,3512.338203591725
1515,1655.5127466633792
1516,3371.5552576904256
1517,1103.222979597823
1518,4088.1858253172823
1519,3069.616019590092
1520,98.69884563868128
1521,932.430326586598
1522,1390.2744254503207
1523,2793.717936115999
1524,1783.7765705724303
1525,1450.7353141097824
1526,938.2605351820212
1527,938.2605351820212
1528,651.8185959674057
1529,1473.880227500775
1530,4387.772508094363
1531,2640.9843892698636
1532,1056.8539700214349
1533,692.0051215799414
1534,2283.347431071506
1535,1494.9028276668769
1536,2334.961615273005
1537,5415.8340590778635
1538,538.6588059379559
1539,1164.6322708218115
1540,2464.951605762515
1541,1119.4551077681424
1542,2051.0481082570545
1543,1703.8038898940447
1544,345.2369800894074
1545,1694.7719326885897
1546,977.0213461400613
1547,132.2934912392849
1548,1439.2051221921188
1549,3479.9105857534123
1550,2389.767864000949
1551,3225.4514749881573
1552,0.0
1553,420.4520526593158
1554,201.70280832249514
1555,969.3663536782761
1556,1825.5387876157968
1557,788.9659004534251
1558,828.476025631634
1559,1061.1651663213447
1560,331.77356338004904
1561,1613.8101879996416
1562,1204.6346925796656
1563,3934.0555020986567
1564,3934.0555020986567
1565,3266.2384686709424
1566,216.05937225286385
1567,2057.5743895230166
1568,1032.802026092709
1569,450.00875105717734
1570,2090.1269502124974
1571,3469.034910870351
1572,3257.3034958791486
1573,1805.420762566619
1574,233.03705602835237
1575,1205.1819517796494
1576,367.62153874580736
1577,1979.9992370726957
1578,1560.7855618632075
1579,2175.933840849781
1580,2452.8582375018527
1581,1668.8950748128646
1582,17.499992589853147
1583,904.0596999930818
1584,219.91236482213264
1585,1591.1370822833192
1586,3242.341765762143
1587,1009.6162592220332
1588,2455.9056875657557
1589,1528.953378349588
1590,5533.564947601083
1591,442.843029790009
1592,2112.3823467762227
1593,4085.399681554515
1594,1344.7722083897008
1595,2559.53630421843
1596,2569.781756336405
1597,3679.4440266828474
1598,1254.3407722993675
1599,2913.732945335866
1600,1856.7882031851773
1601,1405.2453164627977
1602,655.6082016797802
1603,49.69128747061564
1604,1449.6446245699308
1605,576.34060486741
1606,2541.375097551726
1607,411.19297263786615
1608,997.4841477180892
1609,1586.1411894177133
1610,1219.7112215779075
1611,332.9041027288305
1612,1424.4284665672183
1613,2177.1426210675463
1614,703.0942026233333
1615,2515.4969268708874
1616,3524.5404366822368
1617,2770.9119802746427
1618,1104.0957183601945
1619,1445.670276641037
1620,409.018896591392
1621,1541.1001064467473
1622,650.5341918388442
1623,2844.3798133156583
1624,349.54307589305716
1625,1032.802026092709
1626,2143.843556699678
1627,935.9538764114667
1628,1180.227624151115
1629,1295.1085908459365
1630,536.7234115267131
1631,1932.2026621840625
1632,2417.701650418719
1633,370.73543402157543
1634,1217.4073499957874
1635,1383.3517220296512
1636,1080.0842888236898
1637,1308.2415715852926
1638,215.27763663429272
1639,1613.6769620635564
1640,3581.395882741295
1641,3259.2620328744847
1642,3967.1616702185365
1643,1715.5851115273601
1644,1723.4716110023264
1645,1183.3561062184945
1646,483.52718187776765
1647,1333.0165763690354
1648,807.6102920370889
1649,1723.4716110023264
1650,3349.042483866077
1651,2523.287299597082
1652,1192.3949083569896
1653,1554.9336104134127
1654,1395.66299635485
1655,1964.4422167765986
1656,1845.0695543837394
1657,489.2746559823444
1658,68.16019687885708
1659,2716.439003140656
1660,2936.3288981175124
1661,86.9774526653171
1662,1836.650457345595
1663,0.0
1664,575.9130906437655
1665,925.1875133551965
1666,1275.5754515585372
1667,735.4551628605128
1668,914.3876955413551
1669,3350.677859983036
1670,500.80866904150827
1671,1145.7319985709019
1672,2880.453984911767
1673,1091.4554328483337
1674,2872.3504171211694
1675,1620.3834903044317
1676,990.2843277121447
1677,213.3787749864648
1678,350.42795455689094
1679,2892.5594601689595
1680,1186.348554272758
1681,1409.4566155383236
1682,1569.8727790659948
1683,4227.942899201435
1684,1395.899809668854
1685,1237.6965876372535
1686,1829.2229160219533
1687,1923.567258858396
1688,765.1775110025605
1689,707.0077673673685
1690,2073.796784682661
1691,3664.287281660622
1692,3159.970255221606
1693,4110.383747302923
1694,1386.114022743565
1695,459.3037509186122
1696,2224.6629319657322
1697,477.65707436624535
1698,4837.11933315919
1699,1521.819199484948
1700,1670.1377846815462
1701,662.4674602721672
1702,1383.4609001277324
1703,2233.348523781952
1704,2715.858821875754
1705,73.04744848341537
1706,682.0131584718982
1707,2471.0475399904763
1708,261.4571658179175
1709,2170.8807799449246
1710,592.1921908178794
1711,715.5597675013717
1712,1728.227219897451
1713,207.07353436136032
1714,1676.6298025538224
1715,3164.4678667569624
1716,207.1806907390752
1717,278.0260013122961
1718,2407.72221856791
1719,2646.7777118518297
1720,1613.6314050180488
1721,72.82677403133127
1722,290.51118127964014
1723,877.3685371399465
1724,3340.4873753460756
1725,812.9106793219523
1726,1242.4705136048576
1727,185.74809709130636
1728,1808.627748909317
1729,1608.952084613788
1730,1980.1671713350538
1731,2335.7097851939734
1732,3255.95258756099
1733,1763.6098478254503
1734,2464.695953286087
1735,1044.7929369727608
1736,1947.300426443008
1737,1189.0364611961875
1738,691.2227165373394
1739,1943.6764804574489
1740,1702.3517774868453
1741,551.4628136544164
1742,2059.7348564651793
1743,2042.5150495236262
1744,1937.4376324106659
1745,1137.7084463012613
1746,3830.038807217647
1747,2195.2828712428695
1748,602.4124411688092
1749,373.445555795385
1750,1305.2028789558206
1751,3752.4754075576034
1752,0.0
1753,506.53193916358316
1754,1467.7543719454914
1755,1926.7351213165664
1756,2029.7352253930069
1757,98.51362809637
1758,1330.0687573207163
1759,167.54830073687089
1760,632.6747861347833
1761,2220.1891985937264
1762,446.1524543590173
1763,5378.454752466806
1764,1244.251218456855
1765,2624.308152107178
1766,3614.047342868019
1767,226.25247453909452
1768,2410.524737914217
1769,1769.5121018603563
1770,2224.7464647700976
1771,4692.9486629020885
1772,1035.3460639215514
1773,523.7870607690231
1774,1235.1973859968425
1775,602.8618710300323
1776,2596.3758569162246
1777,819.2484041879563
1778,5014.10054966078
1779,784.1960434318414
1780,819.2484041879563
1781,3087.2365554379453
1782,3557.827244460995
1783,1617.3688219673547
1784,1410.319514284687
1785,4024.642136035729
1786,1381.681267244324
1787,2872.2274429271606
1788,352.8147900095024
1789,358.18547221870784
1790,1738.430256621283
1791,629.1770975671081
1792,479.2298187750789
1793,0.0
1794,479.2298187750789
1795,282.34994304460946
1796,1387.10882437053
1797,2954.9153000284573
1798,115.66095455938188
1799,1907.43499411205
1800,984.6664516274284
1801,1126.6709601717405
1802,872.42364358339
1803,2293.4640837094544
1804,414.46827545156094
1805,1793.1359266187196
1806,1569.6670651113816
1807,763.8590155470565
1808,1382.564218024152
1809,96.19247686820263
1810,1245.0822012311908
1811,1973.8261512595968
1812,428.96213939344653
1813,1993.2062976779093
1814,694.6286113361833
1815,53.4025288222074
1816,1900.9268205243266
1817,2495.3600478908547
1818,3582.12450901683
1819,1496.0059102743858
1820,1458.6501516872693
1821,132.5496238875243
1822,1540.0116511465212
1823,681.8707801610001
1824,214.55782723885417
1825,1244.1350993353894
1826,3253.075010107074
1827,970.5514604051474
1828,738.9490862165704
1829,4082.1577823658495
1830,1225.9569735848565
1831,686.7479230859425
1832,2491.300683434074
1833,95.0783116366199
1834,1661.9799863796381
1835,3834.989903956091
1836,602.6999692820916
1837,2324.032501900375
1838,2629.7116348719906
1839,3320.328177316054
1840,2863.7186110867756
1841,3104.1577965740958
1842,1378.4344210713323
1843,612.0897709485871
1844,1718.676857658102
1845,1479.7393981123384
1846,2302.4656472212655
1847,495.805887864445
1848,2651.7522520441717
1849,1296.714600585599
1850,670.2793357224128
1851,2451.7857677389316
1852,1528.0881210153302
1853,650.2149304597405
1854,603.0762328289625
1855,2375.7327104207675
1856,2192.9622021138803
1857,3034.0233991913647
1858,1111.2217216194629
1859,1916.5230019819983
1860,2111.390699553839
1861,80.81459224406737
1862,1552.3185234083567
1863,15.607576925347695
1864,18.43725625283307
1865,2920.765780664439
1866,1728.3353019118967
1867,2948.00838880956
1868,742.4948740620848
1869,2033.9713691035438
1870,385.689063940692
1871,980.8839634485732
1872,27.976445188026442
1873,2816.651807800021
1874,424.2687360027675
1875,2376.58999678499
1876,1552.0654440287626
1877,1557.913596509895
1878,1889.3772785979038
1879,23.823262567184525
1880,1927.8277119871602
1881,157.9961041092762
1882,1151.8656442784236
1883,1548.1730316270646
1884,3982.5866017985472
1885,1456.0247740903365
1886,1319.2995536437718
1887,4334.078492614209
1888,2231.3578700518706
1889,2543.7396805173266
1890,633.9404880597532
1891,971.8280764008884
1892,538.9299323814264
1893,138.163965585592
1894,1253.0503094503092
1895,2797.000853969503
1896,2797.000853969503
1897,1709.8330077720618
1898,943.7453579273523
1899,131.31626162629576
1900,5438.794298318061
1901,1382.8439667810158
1902,2056.281202572761
1903,1947.557192108503
1904,1078.3745302889824
1905,970.6856864502425
1906,2363.805510000967
1907,712.0004299085566
1908,3289.6606196132975
1909,254.9095364959615
1910,1311.45107963314
1911,1610.2709888534137
1912,3280.2976074677995
1913,369.7764296878567
1914,1183.9676314198725
1915,2898.7994744665484
1916,1136.4872914842404
1917,519.866554122211
1918,1678.7190698058487
1919,635.8550474983666
1920,1508.4516825189035
1921,3469.733555517834
1922,3648.196759330909
1923,882.0282706571021
1924,907.8683768420831
1925,1250.0324927464017
1926,848.0405410570578
1927,1437.4107002918229
1928,3305.4926273240517
1929,3166.9166178784444
1930,13.9254178372343
1931,4488.734854106802
1932,3434.4562665592402
1933,1385.5456247021323
1934,594.9087489498132
1935,704.0034945474459
1936,1160.4525346005205
1937,547.0825040133017
1938,367.95852324197034
1939,676.8597117004753
1940,3251.7561596164505
1941,369.3795341707782
1942,2065.5951557542644
1943,320.81099919780246
1944,988.3444851659948
1945,686.1293007189765
1946,2464.1482237900545
1947,3607.9632610052277
1948,1296.5860027234908
1949,1349.6227036306075
1950,2433.701152650833
1951,2318.648176724829
1952,269.4248694115299
1953,1420.7979241813853
1954,1419.8723812657256
1955,2690.0283469054275
1956,831.624515370194
1957,621.6343562614464
1958,2859.0686140860635
1959,1532.71080078149
1960,3010.350640075252
1961,1170.1952541178835
1962,2050.977493145715
1963,1433.5848011719172
1964,3982.514053595496
1965,3444.6346093695056
1966,1537.4427441447574
1967,4288.356900820509
1968,1298.4924522371432
1969,4301.185864126007
1970,1394.8434734364694
1971,1669.8536839310987
1972,1570.9488238289182
1973,2550.835565428658
1974,154.13791859906823
1975,2436.8950920401967
1976,858.1620513794634
1977,5723.623234903379
1978,1550.6024560316164
1979,1584.9185862851696
1980,2352.636119707778
1981,453.8265374704901
1982,595.8645228648053
1983,3008.261951230816
1984,545.008295036429
1985,433.093300090178
1986,555.4991841020643
1987,634.8236915175214
1988,390.57051115659533
1989,941.3913683061539
1990,24.734237181055043
1991,3287.683854914734
1992,160.0077688607349
1993,5103.82449830803
1994,1390.2985441196731
1995,2111.390699553839
1996,591.4662488503722
1997,662.6923806594976
1998,667.2577437474624
1999,1738.821157722176
2000,1789.118353270774
2001,1232.316281951905
2002,2934.8850634937285
2003,1825.042542134007
2004,3339.4227361115895
2005,856.7788627613204
2006,3730.9434015590077
2007,1623.7868012721274
2008,1666.122789686321
2009,833.7188227098128
2010,324.15596184958616
2011,1698.2975431182151
2012,2533.7244017424346
2013,602.8618710300323
2014,3562.8044962144663
2015,1167.0669352767038
2016,1167.2455580739465
2017,1284.2040169134552
2018,1452.5178419415247
2019,653.6978475496419
2020,1515.4372160811988
2021,922.084051309229
2022,1448.5934402354226
2023,913.5493031026393
2024,3694.08624526355
2025,1086.4081631752301
2026,2288.4464141903054
2027,556.3687718997107
2028,401.9192765927139
2029,1672.6815839086194
2030,1628.591457428421
2031,1703.9951457460104
2032,1510.1819552169907
2033,1490.2819949518405
2034,2011.2517996603847
2035,3076.3571465026007
2036,640.4494485098469
2037,518.6013448820134
2038,1231.9373060760731
2039,1347.3853019695723
2040,830.3576558645524
2041,3111.8952306314504
2042,2318.246156790633
2043,319.53950876689004
2044,823.3809493824089
2045,766.8418760642597
2046,32.7127922405493
2047,1504.9854138914907
2048,775.9088810857072
2049,3223.659129777781
2050,776.6180809270065
2051,1914.2897508577225
2052,1146.3436556321715
2053,2662.5696618277484
2054,1743.5373942087147
2055,2164.2101250934165
2056,3607.779020744298
2057,566.1883409334275
2058,892.2671317509547
2059,458.89153378278183
2060,2000.6190026399818
2061,1878.5383058354012
2062,641.807372554192
2063,1769.5596630179475
2064,2807.9872227651726
2065,2982.487917265917
2066,2561.183347497209
2067,1816.1491796278428
2068,1551.0554726909015
2069,1810.9372547084738
2070,580.931831743972
2071,361.5323188074416
2072,3970.756945138753
2073,520.021169555369
2074,614.1686249621802
2075,961.841357927113
2076,1179.394516338621
2077,2001.800502416225
2078,3355.3156210798306
2079,413.3877178255128
2080,452.2240153211797
2081,1056.8539700214349
2082,888.2004366508892
2083,1498.6767474935036
2084,1553.3767277996333
2085,3580.960057429141
2086,358.8945376920183
2087,1263.4751182405034
2088,698.8474815446974
2089,2546.9304101951216
2090,453.96925806748516
2091,1659.331859476041
2092,815.8477888568999
2093,740.9590722454047
2094,231.7170444462437
2095,1062.6177790479585
2096,2810.5286509341286
2097,2876.2710390716466
2098,2876.1713787211374
2099,5465.115942375892
2100,3473.9046019433467
2101,533.6866116058051
2102,32.8371813954927
2103,283.52139598909
2104,872.6792715548548
2105,1551.1481715916614
2106,1050.1526068874082
2107,996.4674757193665
2108,1972.4463894596258
2109,1266.5666831037845
2110,833.9930738773878
2111,2432.70940120709
2112,860.2878262986187
2113,1074.3034825719442
2114,1197.249007031887
2115,602.6366539731798
2116,356.16541049483396
2117,791.1118313256546
2118,3581.9786697719937
2119,387.71358887974753
2120,2349.4890890883316
2121,779.8233432453603
2122,2084.2881957842287
2123,1573.5833980815746
2124,875.9736669971151
2125,3835.674032862324
2126,1145.7156320450613
2127,923.4932840327342
2128,3447.7890447107306
2129,3512.3311691849676
2130,2649.791583800719
2131,4143.339578797813
2132,741.5511035378529
2133,2433.3312415445507
2134,1726.3394593176452
2135,3685.168238998351
2136,791.9299656405072
2137,1013.8439095378072
2138,900.8656376945265
2139,671.4053245194771
2140,841.8423360739398
2141,1717.7955552206754
2142,998.9604232450054
2143,882.4201929825243
2144,734.9095941285503
2145,1549.9070142500013
2146,157.0885130168483
2147,4548.8014752084
2148,1989.1433651145571
2149,1907.6255382395814
2150,1989.1433651145571
2151,1639.8073998633151
2152,3754.1636486799102
2153,1087.472367183197
2154,1247.1116970479761
2155,2525.7537755759095
2156,2266.778355504047
2157,2170.4080125494106
2158,1243.7478632818247
2159,2967.647073548756
2160,885.2718920767206
2161,1339.3232225946372
2162,1578.4581679101059
2163,1139.5345583365033
2164,663.3122309017048
2165,3699.5448502555714
2166,1966.2412552222559
2167,1072.4261466300247
2168,1046.6510231550092
2169,4540.268561314172
2170,1724.5241051037794
2171,3548.9800064193228
2172,1836.9839974058302
2173,383.9823917675316
2174,1512.8941203250301
2175,2261.6055558070625
2176,535.2737983368164
2177,3152.446670966805
2178,1645.5609225474252
2179,2343.748871977917
2180,384.93529945619576
2181,1920.0043188186535
2182,465.5752077915236
2183,1969.4268931733188
2184,1527.4061657854559
2185,1224.4907794244407
2186,465.5752077915236
2187,1165.404819731502
2188,2684.5366414082932
2189,1036.6061506796889
2190,476.4301241885389
2191,2537.716620633156
2192,2929.673845969325
2193,1672.7434312287987
2194,1258.0382957186312
2195,2405.301723747691
2196,516.4084835045574
2197,2517.511014506566
2198,882.4201929825243
2199,2062.137458270413
2200,1280.2824289446846
2201,2273.394588484721
2202,957.3710351233243
2203,516.4084835045574
2204,2848.5813829702474
2205,863.1988881107789
2206,711.0384432591006
2207,4225.708914173572
2208,2090.560903853713
2209,3247.8646594048537
2210,3372.4749384387487
2211,443.9806135861008
2212,1240.6179831178765
2213,0.0
2214,2142.1776574980154
2215,395.695713526325
2216,719.1127613441508
2217,1346.4312809018493
2218,2075.6933764040054
2219,869.720773048164
2220,972.3116858182882
2221,753.0171960237432
2222,10.992864719236403
2223,2038.6399034679896
2224,1536.2130636731936
2225,2568.6455599364513
2226,1154.3929741562679
2227,2813.4551861399314
2228,4371.025112687254
2229,2042.4585314674273
2230,727.9289376856225
2231,939.5234110412307
2232,1316.7992048387898
2233,51.05934982007937
2234,103.69304656390842
2235,603.9125672946988
2236,1727.0135706250212
2237,1438.0468976995728
2238,1251.5995910042811
2239,3175.8092327784043
2240,1015.0787086456821
2241,2088.3319203327987
2242,1437.9230223049417
2243,170.29998575299416
2244,37.95080935274016
2245,1079.756444629713
2246,36.10589329257397
2247,1317.1812718065082
2248,1147.318476321468
2249,503.3489847306085
2250,520.0676398350097
2251,1045.836444112892
2252,3115.6653238781328
2253,1631.4392948850793
2254,1319.3529621246064
2255,1990.5772678906505
2256,3162.426165390388
2257,1430.1541056615981
2258,756.4800307035842
2259,467.4152490055036
2260,2797.509910305924
2261,2024.9942894691073
2262,2071.510532319736
2263,1079.885017186567
2264,2238.4824966313636
2265,1637.2955414501287
2266,2482.7438105641004
2267,3014.9872235843277
2268,2786.3663097576487
2269,1466.8603911400105
2270,1116.4693414083524
2271,542.7858527567049
2272,2004.3801002505725
2273,1318.9967163453518
2274,2643.266064858187
2275,1588.5526744724295
2276,3131.392634285836
2277,1920.5133476193537
2278,2187.5686797930102
2279,647.6842682033852
2280,15.275635865676218
2281,1180.6395650587963
2282,3863.391159873044
2283,1474.9733566486523
2284,1036.4165260956133
2285,1970.9990657227563
2286,1784.0246455137014
2287,3712.9470410162776
2288,1930.4515301658737
2289,3180.2517176217393
2290,1679.5009047364192
2291,4316.865582865179
2292,2365.043958007374
2293,429.9146895198407
2294,3544.385013142019
2295,2472.471559662344
2296,2782.214608037055
2297,1537.3691618860844
2298,2951.2730810734815
2299,739.2360872035972
2300,1949.72139411853
2301,2951.2730810734815
2302,1115.4303626103838
2303,1116.5102193274163
2304,3677.7748810443413
2305,1596.9646931671748
2306,1596.9646931671748
2307,716.2133241334068
2308,3382.8341477450754
2309,2730.5760779596685
2310,2432.8347938994298
2311,1299.9167716259283
2312,2020.4420048153554
2313,843.033090761993
2314,34.04425963282568
2315,261.7883496458774
2316,809.4863431241967
2317,782.5895971124637
2318,339.09525449263026
2319,488.4720104053612
2320,3413.4220777379314
2321,528.1437860307266
2322,344.5204689009289
2323,1393.05191575216
2324,3517.4958836674246
2325,2038.6944139813668
2326,34.04425963282568
2327,785.0658572431248
2328,971.2441806554845
2329,1533.393947184502
2330,2440.2163550051814
2331,335.8552088582419
2332,1384.9978543732245
2333,3530.996844680224
2334,2622.7134244014474
2335,1360.1476854823345
2336,741.065316680498
2337,474.4466613231886
2338,2440.2163550051814
2339,1312.297797530196
2340,4659.535762466498
2341,2618.75274587906
2342,330.4514389436347
2343,324.99153066768025
2344,1417.3644785923193
2345,2778.2200180375485
2346,2152.437596463803
2347,276.8521470836117
2348,2045.889478291084
2349,3374.7129683077974
2350,627.8752272291977
2351,1123.4141406445347
2352,846.2062778022132
2353,1220.8599293074724
2354,2142.8471654269724
2355,5533.564947601083
2356,1151.8684631902597
2357,945.737627259641
2358,1230.1726733357075
2359,1312.7725891922298
2360,849.8502775071955
2361,1017.2338930228884
2362,17.133594933073482
2363,3642.440097149836
2364,3217.662129297586
2365,1672.055390413083
2366,4018.406645034795
2367,726.1474960021152
2368,453.29574834088027
2369,2699.1107243107353
2370,1212.242405597513
2371,0.0
2372,1469.2005937143326
2373,370.92049230629715
2374,846.2062778022132
2375,1877.3381108653243
2376,1914.9262058308116
2377,1196.4923958821144
2378,1507.7243193909292
2379,846.2062778022132
2380,158.15533469376643
2381,846.2062778022132
2382,1512.2439253594482
2383,803.1907588798961
2384,2783.036551824475
2385,10.146958787840203
2386,231.2944482224603
2387,179.20020924486772
2388,520.0562105985631
2389,3308.354901739816
2390,263.94711598826035
2391,562.5532909346675
2392,3807.188464191626
2393,2693.577622684173
2394,1307.7752973922063
2395,1195.6171651229113
2396,1533.860859395222
2397,2737.6003464047403
2398,1833.8819014576723
2399,1144.6839755004426
2400,1606.9672755022805
2401,310.98828937506175
2402,1182.9180651357635
2403,1001.7247921923542
2404,2492.8488876446963
2405,2713.2008730355
2406,413.68932794362115
2407,1358.7178778647926
2408,1517.2199580706683
2409,548.7304016466006
2410,829.8076948380283
2411,1007.108537105725
2412,2864.4042767047267
2413,601.635589005786
2414,1706.295371092977
2415,974.7430638134396
2416,2127.692024912795
2417,2116.714084481597
2418,713.8388052475017
2419,3316.2702391273683
2420,440.8358802336855
2421,696.5203765613974
2422,980.6171089566541
2423,527.0088389736534
2424,3982.3958532267316
2425,996.3446959338512
2426,1160.361081912065
2427,1299.2361471594522
2428,1306.1653630880428
2429,3186.9643986610963
2430,1457.9468735173014
2431,1662.9418429582138
2432,303.2927312485202
2433,1848.7213956858218
2434,529.1660343728317
2435,4007.386994186845
2436,167.54830073687089
2437,1297.5924335363252
2438,2869.2574031433724
2439,1237.0275494217267
2440,2488.129919330533
2441,2553.3260300644192
2442,916.1148117150531
2443,1418.8024471012368
2444,566.4775838276166
2445,4371.837291000182
2446,931.8603778997099
2447,2034.8187045819175
2448,2070.764759199264
2449,3655.547373600908
2450,2803.2472610958107
2451,1675.8865639983005
2452,1972.9906305261416
2453,3550.548290171682
2454,1478.3156751387546
2455,66.32876891545558
2456,2927.7515085723417
2457,2511.7848019167327
2458,1464.6414077095064
2459,1017.3987315631867
2460,1551.3165297715545
2461,4370.005457538812
2462,866.6528484250737
2463,817.083764303704
2464,1115.0045099412805
2465,2147.769702686814
2466,1862.738132956327
2467,3388.682790426236
2468,668.3994002978927
2469,2383.8357708855715
2470,3431.7143049587194
2471,632.8538611419126
2472,582.4460530457319
2473,530.1746395214245
2474,5555.545223002733
2475,1363.9082021468703
2476,2335.266022802513
2477,1287.0602349146382
2478,483.34262116690564
2479,2516.625765836898
2480,479.8809760449883
2481,873.7104876092401
2482,1494.7935526313502
2483,1077.6259996443423
2484,704.7368065559776
2485,1151.3175613431815
2486,3876.7691537825967
2487,1990.4934031276184
2488,3969.435031264514
2489,121.38748018151347
2490,716.8980249936029
2491,1568.3267378620528
2492,2533.1977092628745
2493,507.4928883107333
2494,612.5514496407975
2495,3642.899878375538
2496,3291.5881729989283
2497,459.8965898257109
2498,66.32876891545558
2499,1268.209242509353
2500,3181.5947957489234
2501,159.58657064065
2502,274.0111399748181
2503,1380.240463685996
2504,1128.2743453619696
2505,128.48215647828002
2506,2716.4987687517746
2507,2510.437024993697
2508,1707.360054266878
2509,2976.8335277972224
2510,623.084703745776
2511,1757.2469971449284
2512,450.05924114784415
2513,2114.09219596117
2514,870.9662370588456
2515,1816.7602603036178
2516,450.05924114784415
2517,1807.1126742820911
2518,5428.8347993214165
2519,659.7735648057849
2520,0.0
2521,3212.7744616897157
2522,831.5212992991014
2523,2589.7748101566312
2524,2907.9817738033275
2525,1605.4275381127986
2526,523.0359833237493
2527,1512.8941203250301
2528,524.3655607676785
2529,1398.6325233387577
2530,704.2844796871395
2531,5370.081680918905
2532,2708.632431441694
2533,1985.4666190586393
2534,18.58881843433479
2535,2894.54665702785
2536,80.87402973551139
2537,1762.9269250050752
2538,3457.4725060971086
2539,512.9162184376219
2540,5734.133258442759
2541,2069.2567116928108
